Var1,ASP14_i10_plus_high
S6TASE26ly,1.42640625
S6TASE2ly,1.42640625
S6TASE3ly,1.42640625
S6TASE4ly,0.731635416666667
S6TASE5ly,0.731635416666667
S6TASE6ly,0.731635416666667
S6TASE7ly,0.731635416666667
S6TASE8ly,0.731635416666667
S6TASE9ly,0.731635416666667
SACCD3m,2.08544791666667
SACCD4m,2.08544791666667
SADT,2.52802083333333
SALMCOM,1.71280208333333
SALMCOM2,NaN
SAMHISTA,0.0316354166666667
SARCOXp,0.0678020833333333
SARCStex,NaN
SARCStm,NaN
SARCStp,NaN
SARDHm,0.0112604166666667
SBPP1er,0.699354166666667
SBPP3er,0.699354166666667
SBTD_D2,2.34982291666667
SBTR,2.07925
SCP21x,1.9686875
SCP22x,1.9686875
SCP2x,1.9686875
SCPx,1.9686875
Ser_Thrtg,NaN
SERALANaEx,2.07786458333333
SERASNNaEx,2.07786458333333
SERCYSNaEx,2.07786458333333
SERDGLNexR,0.0331875
SERDGLYexR,0.0331875
SERGLNexR,0.0331875
SERGLNNaEx,2.07786458333333
SERGLYexR,0.0331875
SERHL,NaN
SERLYSNaex,0.01834375
SERPT,0.011875
SERt4,3.14527083333333
SERTHRNaEx,2.07786458333333
SERtN1,0.154583333333333
SERtp,NaN
SFGTH,2.2926875
SGALSIDEtg,NaN
SGALSIDEtl,NaN
SGPL12r,2.38135416666667
SIAASE2ly,0.731635416666667
SIAASE3ly,0.731635416666667
SIAASE4ly,0.731635416666667
SIAASEly,0.731635416666667
SIAT4Bg,0.472947916666667
SIAT9g,0.6410625
sink_citr_c,NaN
sink_pre_prot_r,NaN
SLCBK1,0.0477291666666667
SLDt,NaN
SLDx,2.6675625
SMPD3g,1.04404166666667
SMPD3l,1.2135
SMPD4,0.142729166666667
SMS,0.4331875
SO4CLtex2,0.12171875
SO4HCOtex,2.21879166666667
SO4OXAtex2,0.12171875
SO4t4_2,0.04996875
SO4tl,NaN
SOAT12,1.45094791666667
SPC_HSt,NaN
SPH1Pte,NaN
SPH1Ptr,NaN
SPHGNtr,NaN
SPHINGStl,NaN
SPHINGStr,NaN
SPHK21c,0.0477291666666667
SPHMDAc,NaN
SPHMYLNtg,NaN
SPHMYLNtl,NaN
SPHS1Pte,NaN
SPHS1Ptr,NaN
SPMDOX,NaN
SPODMe,NaN
SPODMm,1.20903125
SPODMn,2.68690625
SPODMx,2.68690625
SPR,0.204489583333333
SPRMS,2.009625
SPTix,NaN
SQLEr,1.1324375
SQLSr,2.11752083333333
SR5AR2r,0.628010416666667
SR5ARr,0.628010416666667
SRTNACT,NaN
SRTNt6_2_r,0.0196666666666667
SRTNtu,0.0517916666666667
ST3GAL21g,0.472947916666667
ST3GAL22g,0.472947916666667
ST3GAL23g,0.472947916666667
ST3GAL31g,0.209177083333333
ST3GAL61g,0.18190625
ST3GAL62g,0.18190625
ST6GALNAC21,0.136010416666667
ST6GALNAC22,0.136010416666667
ST6GALNAC23,0.136010416666667
ST6GALNAC24,0.136010416666667
ST6GALNAC25,0.136010416666667
ST6GALNAC26,0.136010416666667
ST6GALNAC27,0.136010416666667
ST6GALNAC28,0.136010416666667
ST6GALNAC31,0.350416666666667
ST6GALNAC62,0.208291666666667
ST8SIA11,0.0410729166666667
ST8SIA12,0.0410729166666667
ST8SIA51g,0.214760416666667
ST8SIA52g,0.214760416666667
ST8SIA53g,0.214760416666667
ST8SIA54g,0.214760416666667
ST8SIA55g,0.214760416666667
ST8SIA56g,0.214760416666667
STCOAtx,NaN
STRDNCCPT1,0.966145833333333
STRDNCCPT2,0.269958333333333
STRDNCCRNt,NaN
STRDNCt,NaN
STS1,0.236458333333333
STS1r,0.236458333333333
STS2,0.236458333333333
STS2r,0.236458333333333
SUCCt2m,0.24915625
SUCCt4_2,NaN
SUCCtp,NaN
SUCD1m,0.738895833333333
SUCOAS1m,0.815552083333333
SUCOASm,1.65691666666667
SUCRe,NaN
SULFOX,0.104479166666667
T4HCINNMFM,NaN
TAGAT_Dt,NaN
TAGt,NaN
TAURt4_2_r,0.734916666666667
TAURtcx,0.734916666666667
TAXOLte,NaN
TCHOLAt,0.40215625
TCHOLAt2,0.09259375
TCHOLAte,NaN
TCHOLAtx,NaN
TCYNTt,NaN
TCYNTtm,NaN
TDCHOLAte,NaN
TDCHOLAtx,NaN
TDP,NaN
TDPm,NaN
TETHEX3COAtx,NaN
TETHEX3t,NaN
TETPENT3COAtx,NaN
TETPENT3CPT1,0.966145833333333
TETPENT3CPT2,0.269958333333333
TETPENT3CRNt,NaN
TETPENT3t,NaN
TETPENT6COAtx,NaN
TETPENT6CPT1,0.966145833333333
TETPENT6CPT2,0.269958333333333
TETPENT6CRNt,NaN
TETPENT6t,NaN
TETTET6COAtx,NaN
TETTET6CPT1,0.966145833333333
TETTET6CPT2,0.269958333333333
TETTET6CRNt,NaN
TETTET6t,NaN
THBPT4ACAMDASE,1.31103125
THCHOLSTOICtm,NaN
THD1m,1.53147916666667
THFt2,0.505395833333333
THFtl,NaN
THFtm,NaN
THMDt4,0.0025
THMMPt4,0.505395833333333
THMMPtm,NaN
THMP,NaN
THMPPtm,NaN
THMt2m,NaN
THMTP,0.161239583333333
THMTPt,0.505395833333333
THP2Ctp,NaN
THRALANaEx,2.07786458333333
THRASNNaEx,2.07786458333333
THRCYSNaEx,2.07786458333333
THRGLNexR,0.0331875
THRGLNNaEx,2.07786458333333
THRGLYexR,0.0331875
THRSERNaEx,2.07786458333333
THRt4,3.14527083333333
THYMDt1,0.863635416666667
THYMDtl,0.263885416666667
THYMDtm,0.863635416666667
THYMt,0.396489583333333
THYOXt,0.40215625
THYOXt2,0.963291666666667
THYPX,NaN
TMABADH,1.76061458333333
TMDK1m,0.196177083333333
TMDPP,NaN
TMDPPK,NaN
TMLYSOX,0.756114583333333
TMNDNCCOAtx,NaN
TMNDNCCPT1,0.966145833333333
TMNDNCCPT2,0.269958333333333
TMNDNCCRNt,NaN
TMNDNCt,NaN
TOLBUTAMIDEte,NaN
TRDR,2.37966666666667
TRDR2,2.37966666666667
TRDR3,2.37966666666667
TREH,0.0750208333333333
TREHe,NaN
TRIODTHYSUFt,NaN
TRIODTHYSULT,0.267677083333333
TRIODTHYt,0.40215625
TRIODTHYt2,0.963291666666667
TRIOK,NaN
TRPHYDRO2,0.0410208333333333
TRPO2,1.59089583333333
TRPt4,0.0085625
TRYPTAOX,0.249614583333333
TS3,NaN
TSTSTERONEGLCte,0.74378125
TSTSTERONEGLCtr,NaN
TSTSTERONESte,NaN
TSTSTERONESULT,NaN
TSTSTERONEt,NaN
TSTSTERONEtr,NaN
TSULt4_3,0.0293020833333333
TTDCAtr,0.01884375
TTDCPT2,0.269958333333333
TTDCRNt,NaN
TXA2te,NaN
TXA2tr,NaN
TXASr,0.134479166666667
TYMSFt,NaN
TYMSULT,0.267677083333333
TYR3MO2,NaN
TYRASE,0.0250625
TYRCBOX,NaN
TYRDOPO,NaN
TYRDOPO3,NaN
TYROXDAc,0.249614583333333
TYRt,0.103427083333333
TYRt4,0.0085625
TYRTAm,1.81370833333333
UAG2EMAi,1.41904166666667
UAGALDP,NaN
UDPACGALtl,NaN
UDPDOLPT_L,1.53105208333333
UDPG1P,NaN
UDPGALtg,0.532479166666667
UDPGD,1.81280208333333
UDPGLCAter,1.0266875
UDPGLCAtg,NaN
UDPGLCter,NaN
UDPGLDCg,1.26022916666667
UDPGNP,NaN
UDPGP,1.66191666666667
UDPtl,NaN
UDPXYLter,NaN
UDPXYLtg,1.41641666666667
UGALGTg,2.01880208333333
UGALNACtg,0.532479166666667
UGCG,0.63034375
UGLCNACtg,0.00498958333333333
UGT1A10r,NaN
UGT1A1r,NaN
UGT1A2r,NaN
UGT1A3r,0.0196041666666667
UGT1A4r,NaN
UGT1A5r,NaN
UGT1A5r2,NaN
UGT1A6r,NaN
UGT1A7r,NaN
UGT1A8r,NaN
UGT1A9r,NaN
UMPK2,1.73961458333333
UMPK2n,1.73961458333333
UMPK3,1.73961458333333
UMPK3n,1.73961458333333
UMPK4,1.73961458333333
UMPK4n,1.73961458333333
UMPK5,1.73961458333333
UMPK5n,1.73961458333333
UMPK6,1.73961458333333
UMPK6n,1.73961458333333
UMPK7,1.73961458333333
UMPK7n,1.73961458333333
UMPKn,1.73961458333333
UMPtr,NaN
UPPN,NaN
URAt,0.396489583333333
URATEt,NaN
URATEtx,NaN
UREAt5,0.00961458333333333
UREAtm,NaN
URIDK2m,1.85919791666667
URIK1,1.75428125
URIt,0.863635416666667
URIt4,0.008625
Uritl,0.263885416666667
Uritn,NaN
UROLACer,NaN
UTPtn,NaN
VACCt,NaN
VALt4,0.0085625
VALt5m,NaN
VALTAm,1.39077083333333
VALtec,0.169510416666667
VD3,NaN
VITD3t,NaN
VLCS2p,0.851145833333333
VLCS2r,0.851145833333333
VLCSp,0.01884375
VLCSr,0.01884375
WHDDCAte,NaN
WHHDCAte,NaN
WHTSTSTERONEte,NaN
WHTTDCAte,NaN
XANDp,0.0237604166666667
XANtx,NaN
XAO2x,0.0237604166666667
XAOx,0.0237604166666667
XOL27OHtm,NaN
XOL7AH2tm,NaN
XOL7AONEtr,NaN
XOLDIOLONEt,NaN
XOLEST2te,NaN
XOLESTte,NaN
XOLTRI24tc,NaN
XOLTRI24te,NaN
XOLTRI25tc,NaN
XOLTRI25te,NaN
XOLTRI27tc,NaN
XOLTRI27te,NaN
XOLTRIOLtm,NaN
XSERtg,NaN
XYLK,0.24578125
XYLTD_Dr,NaN
XYLTer,1.52483333333333
XYLtly,NaN
XYLTt,NaN
XYLUR,1.09489583333333
YVITEt,NaN
EX_4abutn_e,NaN
EX_acmana_e,NaN
EX_ahdt_e,NaN
EX_ctp_e,NaN
EX_dgmp_e,NaN
EX_dgtp_e,NaN
EX_dha_e,NaN
EX_dhap_e,NaN
EX_dtmp_e,NaN
EX_dttp_e,NaN
EX_fad_e,NaN
EX_fald_e,NaN
EX_g1p_e,NaN
EX_HC00229_e,NaN
EX_HC00250_e,NaN
EX_HC01104_e,NaN
EX_HC01361_e,NaN
EX_HC01440_e,NaN
EX_HC01441_e,NaN
EX_HC01444_e,NaN
EX_HC01446_e,NaN
EX_HC01577_e,NaN
EX_HC01609_e,NaN
EX_HC01610_e,NaN
EX_HC01700_e,NaN
EX_HC02160_e,NaN
EX_HC02161_e,NaN
EX_itp_e,NaN
EX_orot_e,NaN
EX_prpp_e,NaN
EX_pydx5p_e,NaN
EX_udpg_e,NaN
r0002,NaN
r0009,2.28180208333333
r0013,0.936708333333333
r0016,0.0617083333333333
r0021,1.29689583333333
r0022,1.29689583333333
r0023,1.70665625
r0024,0.118895833333333
r0027,0.30209375
r0028,0.851822916666667
r0033,1.21835416666667
r0034,NaN
r0047,1.36057291666667
r0051,1.81516666666667
r0055,NaN
r0062,NaN
r0068,0.299822916666667
r0074,0.0913333333333333
r0081,1.0310625
r0083,2.23151041666667
r0084,2.23151041666667
r0085,1.99134375
r0086,1.99134375
r0093,1.66191666666667
r0097,0.299822916666667
r0113,1.41904166666667
r0119,1.52460416666667
r0122,0.00365625
r0129,0.0935
r0130,0.0935
r0139,0.851822916666667
r0142,0.104479166666667
r0145,0.118895833333333
r0149,0.851822916666667
r0153,0.00365625
r0156,NaN
r0157,NaN
r0160,NaN
r0165,0.00365625
r0166,1.52460416666667
r0170,2.11752083333333
r0173,3.30155208333333
r0178,NaN
r0179,NaN
r0181,0.851822916666667
r0186,NaN
r0191,0.8220625
r0193,NaN
r0196,1.28934375
r0202,0.0165208333333333
r0205,0.0668958333333333
r0208,0.930875
r0210,1.45255208333333
r0221,0.299822916666667
r0224,1.77247916666667
r0226,1.77247916666667
r0236,NaN
r0239,1.61132291666667
r0242,0.34271875
r0245,2.07925
r0246,2.07925
r0249,0.44840625
r0276,1.93497916666667
r0280,0.00365625
r0281,NaN
r0283,0.0117083333333333
r0287,1.14507291666667
r0301,2.240875
r0308,1.76807291666667
r0309,1.41922916666667
r0310,1.89155208333333
r0311,1.74032291666667
r0317,1.39436458333333
r0319,0.299822916666667
r0321,0.329
r0330,NaN
r0331,NaN
r0340,0.036625
r0354,1.00607291666667
r0355,1.00607291666667
r0357,1.00607291666667
r0358,1.00607291666667
r0360,1.00607291666667
r0361,1.00607291666667
r0363,1.00607291666667
r0364,1.00607291666667
r0365,NaN
r0377,0.817447916666667
r0380,1.77142708333333
r0381,NaN
r0383,2.10596875
r0385,0.0386458333333333
r0386,0.0386458333333333
r0388,0.914479166666667
r0389,0.914479166666667
r0390,NaN
r0391,0.348666666666667
r0393,1.78096875
r0394,0.0237604166666667
r0395,0.0237604166666667
r0399,NaN
r0402,0.204489583333333
r0403,0.0410208333333333
r0407,0.187
r0408,0.8220625
r0409,0.8220625
r0410,1.52460416666667
r0413,0.00365625
r0423,2.23151041666667
r0424,2.23151041666667
r0425,2.23151041666667
r0426,1.39436458333333
r0431,0.269958333333333
r0432,0.269958333333333
r0433,0.269958333333333
r0434,0.269958333333333
r0437,0.269958333333333
r0438,0.269958333333333
r0440,0.269958333333333
r0441,0.269958333333333
r0443,0.269958333333333
r0444,0.269958333333333
r0450,NaN
r0451,NaN
r0456,NaN
r0463,NaN
r0465,0.0117083333333333
r0466,NaN
r0470,0.56640625
r0472,0.56640625
r0474,0.56640625
r0475,0.56640625
r0480,NaN
r0483,0.320135416666667
r0488,1.34975
r0494,0.851822916666667
r0497,0.851822916666667
r0502,0.0237604166666667
r0504,0.0237604166666667
r0509,0.738895833333333
r0510,2.15635416666667
r0511,2.15635416666667
r0512,1.77247916666667
r0514,1.77247916666667
r0517,1.28934375
r0522,0.0687604166666667
r0523,0.0358333333333333
r0525,2.08544791666667
r0527,NaN
r0531,1.75428125
r0537,2.38135416666667
r0539,0.787677083333333
r0541,0.912583333333333
r0545,0.0835520833333333
r0546,0.0835520833333333
r0547,0.0835520833333333
r0548,0.0835520833333333
r0552,1.78096875
r0553,1.78096875
r0555,1.527625
r0557,0.487697916666667
r0558,NaN
r0560,NaN
r0561,1.45217708333333
r0568,2.11072916666667
r0571,NaN
r0573,0.851145833333333
r0575,2.11752083333333
r0578,0.865635416666667
r0579,0.865635416666667
r0584,0.864083333333333
r0587,0.34271875
r0590,1.21835416666667
r0591,1.66191666666667
r0594,1.78096875
r0595,0.541708333333333
r0596,1.90498958333333
r0603,1.18
r0604,1.45217708333333
r0610,0.8220625
r0611,0.8220625
r0615,1.22582291666667
r0616,1.22582291666667
r0617,1.22582291666667
r0618,1.22582291666667
r0627,1.57559375
r0629,0.00916666666666667
r0630,0.00916666666666667
r0633,1.41922916666667
r0634,1.14507291666667
r0636,0.385197916666667
r0637,0.385197916666667
r0638,1.41922916666667
r0639,1.14507291666667
r0641,0.0935
r0642,1.78096875
r0643,1.78096875
r0645,NaN
r0647,NaN
r0648,0.0935
r0649,0.0935
r0650,0.851145833333333
r0651,0.851145833333333
r0652,1.41922916666667
r0653,1.14507291666667
r0655,1.89155208333333
r0656,1.45217708333333
r0660,0.348447916666667
r0661,0.348447916666667
r0666,2.34598958333333
r0669,0.348447916666667
r0670,0.0386458333333333
r0672,0.0788541666666667
r0673,0.204489583333333
r0686,0.0913333333333333
r0688,1.78096875
r0698,1.14507291666667
r0706,0.579708333333333
r0707,0.34271875
r0714,0.348447916666667
r0715,0.348447916666667
r0716,0.348447916666667
r0717,0.348447916666667
r0718,0.348447916666667
r0719,0.348447916666667
r0720,0.348447916666667
r0721,0.348447916666667
r0722,0.348447916666667
r0723,0.348447916666667
r0724,1.14507291666667
r0726,0.348447916666667
r0727,0.348447916666667
r0728,0.348447916666667
r0729,0.348447916666667
r0730,0.348447916666667
r0731,0.348447916666667
r0732,1.14507291666667
r0733,0.348447916666667
r0734,0.348447916666667
r0735,1.41922916666667
r0737,1.77142708333333
r0739,2.47317708333333
r0741,0.0201979166666667
r0743,1.85657291666667
r0744,1.85657291666667
r0747,NaN
r0750,NaN
r0752,0.0835520833333333
r0753,0.0835520833333333
r0754,0.0835520833333333
r0755,0.0835520833333333
r0756,0.0835520833333333
r0757,0.0835520833333333
r0758,1.78096875
r0774,2.08485416666667
r0779,1.90498958333333
r0781,0.295729166666667
r0782,1.57829166666667
r0783,1.05970833333333
r0784,NaN
r0786,2.38135416666667
r0787,0.699354166666667
r0788,NaN
r0789,NaN
r0791,1.41922916666667
r0795,NaN
r0796,NaN
r0797,0.00916666666666667
r0801,1.81594791666667
r0809,NaN
r0812,1.68772916666667
r0813,NaN
r0817,0.130166666666667
r0818,NaN
r0819,0.24915625
r0821,0.24915625
r0822,0.24915625
r0826,NaN
r0829,0.24915625
r0830,0.24915625
r0834,0.24915625
r0835,0.24915625
r0836,0.24915625
r0838,NaN
r0839,NaN
r0840,NaN
r0841,NaN
r0842,NaN
r0845,0.942114583333333
r0853,NaN
r0859,NaN
r0860,NaN
r0870,NaN
r0871,NaN
r0879,0.537333333333333
r0881,NaN
r0885,0.24915625
r0886,NaN
r0892,NaN
r0899,NaN
r0907,NaN
r0908,NaN
r0909,NaN
r0911,NaN
r0913,1.15980208333333
r0915,1.15980208333333
r0917,1.15980208333333
r0921,NaN
r0924,0.0100520833333333
r0926,NaN
r0927,NaN
r0931,NaN
r0932,NaN
r0934,0.734916666666667
r0936,NaN
r0937,NaN
r0940,NaN
r0942,0.298104166666667
r0944,NaN
r0946,0.03175
r0950,NaN
r0954,2.45577083333333
r0960,0.0617083333333333
r0961,0.0617083333333333
r0962,NaN
r0968,NaN
r0970,NaN
r0973,NaN
r0974,NaN
r0975,NaN
r0983,0.851145833333333
r0984,0.851145833333333
r0986,NaN
r0987,NaN
r0989,NaN
r0990,NaN
r0993,0.0305208333333333
r0994,NaN
r0995,NaN
r0997,0.385197916666667
r0998,NaN
r0999,NaN
r1000,NaN
r1001,NaN
r1002,NaN
r1003,NaN
r1005,NaN
r1006,NaN
r1007,NaN
r1008,NaN
r1011,NaN
r1012,NaN
r1013,NaN
r1014,NaN
r1015,0.09259375
r1017,NaN
r1018,NaN
r1019,NaN
r1020,NaN
r1024,NaN
r1025,NaN
r1026,NaN
r1028,NaN
r1029,NaN
r1030,NaN
r1043,NaN
r1044,NaN
r1045,0.008625
r1050,NaN
r1051,NaN
r1052,NaN
r1078,NaN
r1088,NaN
r1090,1.15980208333333
r1106,NaN
r1109,NaN
r1116,NaN
r1117,NaN
r1134,NaN
r1135,0.9289375
r1143,0.0146666666666667
r1144,0.0146666666666667
r1146,NaN
r1147,1.15980208333333
r1148,NaN
r1150,NaN
r1154,0.72846875
r1155,2.45577083333333
r1156,1.75428125
r1159,NaN
r1162,NaN
r1163,0.09259375
r1164,1.45094791666667
r1165,1.45094791666667
r1166,1.45094791666667
r1167,1.45094791666667
r1168,1.45094791666667
r1169,1.45094791666667
r1170,1.45094791666667
r1171,1.45094791666667
r1172,1.60965625
r1174,1.60965625
r1175,1.60965625
r1177,1.60965625
r1179,1.60965625
r1181,1.60965625
r1182,1.60965625
r1183,1.60965625
r1251,1.74032291666667
r1252,1.74032291666667
r1253,1.74032291666667
r1254,1.74032291666667
r1255,1.74032291666667
r1257,1.74032291666667
r1259,1.74032291666667
r1260,1.74032291666667
r1262,1.74032291666667
r1291,NaN
r1292,NaN
r1298,NaN
r1299,NaN
r1301,NaN
r1302,NaN
r1303,NaN
r1304,NaN
r1318,NaN
r1364,NaN
r1365,NaN
r1367,NaN
r1368,NaN
r1374,NaN
r1375,NaN
r1377,NaN
r1378,2.47317708333333
r1380,1.05970833333333
r1382,0.41815625
r1383,2.02138541666667
r1384,NaN
r1391,NaN
r1392,NaN
r1400,NaN
r1401,NaN
r1411,1.77142708333333
r1418,0.0935208333333333
r1421,NaN
r1423,NaN
r1427,NaN
r1428,NaN
r1429,NaN
r1434,NaN
r1435,NaN
r1436,NaN
r1437,NaN
r1440,NaN
r1443,0.57346875
r1444,0.57346875
r1445,0.57346875
r1446,0.57346875
r1447,0.57346875
r1448,0.57346875
r1449,0.57346875
r1450,0.57346875
r1451,0.57346875
r1454,2.45577083333333
r1455,NaN
r1456,NaN
r1457,NaN
r1459,NaN
r1467,NaN
r1468,NaN
r1472,0.00271875
r1474,0.348447916666667
r1477,0.348447916666667
r1481,1.14507291666667
r1487,1.74032291666667
r1493,NaN
r1495,0.09259375
r1497,0.09259375
r1498,0.09259375
r1499,0.09259375
r1500,0.09259375
r1501,0.09259375
r1502,0.09259375
r1503,0.09259375
r1512,NaN
r1514,0.524291666666667
r1515,0.524291666666667
r1516,0.524291666666667
r1517,0.524291666666667
r1518,0.524291666666667
r1519,0.524291666666667
r1520,0.524291666666667
r1521,0.524291666666667
r1522,0.524291666666667
r1523,0.524291666666667
r1525,0.524291666666667
r1527,0.524291666666667
r1529,0.524291666666667
r1530,NaN
r1531,NaN
r1532,NaN
r1533,NaN
r1536,0.871052083333333
r1538,NaN
r1540,0.734916666666667
r1544,1.14954166666667
r1546,1.14954166666667
r1547,1.14954166666667
r1548,1.14954166666667
r1549,1.14954166666667
r1551,1.14954166666667
r1552,1.14954166666667
r1553,1.14954166666667
r1554,1.14954166666667
r1556,1.14954166666667
r1557,1.14954166666667
r1559,1.14954166666667
r1560,1.14954166666667
r1561,1.14954166666667
r1562,1.14954166666667
r1563,1.14954166666667
r1564,1.14954166666667
r1565,1.14954166666667
r1566,1.14954166666667
r1567,1.14954166666667
r1568,1.14954166666667
r1569,1.14954166666667
r1570,1.14954166666667
r1571,1.14954166666667
r1573,1.14954166666667
r1574,1.14954166666667
r1575,1.14954166666667
r1576,1.14954166666667
r1578,1.14954166666667
r1579,1.14954166666667
r1580,1.14954166666667
r1581,1.14954166666667
r1583,1.14954166666667
r1584,1.14954166666667
r1585,1.14954166666667
r1586,1.14954166666667
r1587,1.14954166666667
r1588,1.14954166666667
r1589,1.14954166666667
r1590,1.14954166666667
r1591,1.14954166666667
r1592,1.14954166666667
r1593,1.14954166666667
r1594,1.14954166666667
r1595,1.14954166666667
r1596,1.14954166666667
r1597,1.14954166666667
r1598,1.14954166666667
r1599,1.14954166666667
r1600,1.14954166666667
r1602,1.14954166666667
r1603,1.14954166666667
r1604,1.14954166666667
r1605,1.14954166666667
r1606,1.14954166666667
r1607,1.14954166666667
r1608,1.14954166666667
r1609,1.14954166666667
r1610,1.14954166666667
r1611,1.14954166666667
r1612,1.14954166666667
r1613,1.14954166666667
r1614,1.14954166666667
r1615,1.14954166666667
r1616,1.14954166666667
r1617,1.14954166666667
r1618,1.14954166666667
r1619,1.14954166666667
r1620,1.14954166666667
r1621,1.14954166666667
r1622,1.14954166666667
r1623,1.14954166666667
r1624,1.14954166666667
r1625,1.14954166666667
r1626,1.14954166666667
r1627,1.14954166666667
r1628,1.14954166666667
r1629,1.14954166666667
r1630,1.14954166666667
r1631,1.14954166666667
r1632,1.14954166666667
r1633,1.14954166666667
r1634,1.14954166666667
r1635,1.14954166666667
r1636,1.14954166666667
r1637,1.14954166666667
r1638,1.14954166666667
r1639,1.14954166666667
r1640,1.14954166666667
r1641,1.14954166666667
r1642,1.14954166666667
r1643,1.14954166666667
r1644,1.14954166666667
r1645,1.14954166666667
r1646,1.14954166666667
r1647,1.14954166666667
r1648,1.14954166666667
r1649,1.14954166666667
r1650,1.14954166666667
r1651,1.14954166666667
r1652,1.14954166666667
r1653,1.14954166666667
r1654,1.14954166666667
r1655,1.14954166666667
r1656,1.14954166666667
r1657,1.14954166666667
r1658,1.14954166666667
r1659,1.14954166666667
r1660,1.14954166666667
r1661,1.14954166666667
r1662,1.14954166666667
r1664,0.832416666666667
r1665,0.832416666666667
r1666,0.832416666666667
r1668,0.832416666666667
r1669,0.832416666666667
r1670,0.832416666666667
r1671,0.832416666666667
r1672,0.832416666666667
r1673,0.832416666666667
r1674,0.832416666666667
r1675,0.832416666666667
r1676,0.832416666666667
r1677,0.832416666666667
r1678,0.832416666666667
r1679,0.832416666666667
r1680,0.832416666666667
r1681,0.832416666666667
r1682,0.832416666666667
r1683,0.832416666666667
r1684,0.832416666666667
r1685,0.832416666666667
r1686,0.832416666666667
r1687,0.832416666666667
r1690,0.832416666666667
r1691,0.832416666666667
r1692,0.832416666666667
r1693,0.832416666666667
r1695,0.832416666666667
r1696,0.832416666666667
r1698,0.832416666666667
r1700,0.832416666666667
r1701,0.832416666666667
r1702,0.832416666666667
r1705,0.832416666666667
r1706,0.832416666666667
r1707,0.832416666666667
r1708,0.832416666666667
r1710,0.832416666666667
r1711,0.832416666666667
r1713,0.832416666666667
r1715,0.832416666666667
r1716,0.832416666666667
r1717,0.832416666666667
r1720,0.832416666666667
r1721,0.832416666666667
r1722,0.832416666666667
r1723,0.832416666666667
r1725,0.832416666666667
r1726,0.832416666666667
r1728,0.832416666666667
r1730,0.832416666666667
r1731,0.832416666666667
r1732,0.832416666666667
r1733,0.832416666666667
r1734,0.832416666666667
r1735,0.832416666666667
r1736,0.832416666666667
r1737,0.832416666666667
r1738,0.832416666666667
r1739,0.832416666666667
r1740,0.832416666666667
r1741,0.832416666666667
r1742,0.832416666666667
r1743,0.832416666666667
r1744,0.832416666666667
r1745,0.832416666666667
r1746,0.832416666666667
r1747,0.832416666666667
r1748,0.832416666666667
r1749,0.832416666666667
r1750,0.832416666666667
r1751,0.832416666666667
r1752,0.832416666666667
r1753,0.832416666666667
r1754,0.832416666666667
r1755,0.832416666666667
r1756,0.832416666666667
r1757,0.832416666666667
r1758,0.832416666666667
r1759,0.832416666666667
r1760,0.832416666666667
r1761,0.832416666666667
r1762,0.832416666666667
r1763,0.832416666666667
r1764,0.832416666666667
r1765,0.832416666666667
r1766,0.832416666666667
r1767,0.832416666666667
r1768,0.832416666666667
r1769,0.832416666666667
r1770,0.832416666666667
r1771,0.832416666666667
r1772,0.832416666666667
r1773,0.832416666666667
r1774,0.832416666666667
r1775,0.832416666666667
r1776,0.832416666666667
r1777,0.832416666666667
r1778,0.832416666666667
r1779,0.832416666666667
r1780,0.832416666666667
r1781,0.832416666666667
r1782,0.832416666666667
r1783,0.832416666666667
r1784,0.832416666666667
r1785,0.832416666666667
r1786,0.832416666666667
r1787,0.832416666666667
r1788,0.832416666666667
r1789,0.832416666666667
r1790,0.832416666666667
r1791,0.832416666666667
r1792,0.832416666666667
r1796,0.832416666666667
r1797,0.832416666666667
r1798,0.832416666666667
r1799,0.832416666666667
r1800,0.832416666666667
r1801,0.832416666666667
r1803,0.832416666666667
r1805,0.832416666666667
r1806,0.832416666666667
r1807,0.832416666666667
r1808,0.832416666666667
r1809,0.832416666666667
r1810,0.832416666666667
r1811,0.832416666666667
r1812,0.832416666666667
r1813,0.832416666666667
r1814,0.832416666666667
r1815,0.832416666666667
r1816,0.832416666666667
r1817,0.832416666666667
r1818,0.832416666666667
r1819,0.832416666666667
r1820,0.832416666666667
r1821,0.832416666666667
r1822,0.832416666666667
r1823,0.832416666666667
r1824,0.832416666666667
r1825,0.832416666666667
r1826,0.832416666666667
r1827,0.832416666666667
r1828,0.832416666666667
r1829,0.832416666666667
r1830,0.832416666666667
r1831,0.832416666666667
r1832,0.832416666666667
r1833,0.832416666666667
r1834,0.832416666666667
r1835,0.832416666666667
r1836,0.832416666666667
r1837,0.832416666666667
r1841,0.832416666666667
r1842,0.832416666666667
r1843,0.832416666666667
r1844,0.832416666666667
r1846,0.832416666666667
r1847,0.832416666666667
r1848,0.832416666666667
r1850,0.832416666666667
r1851,0.832416666666667
r1852,0.832416666666667
r1853,0.832416666666667
r1854,0.832416666666667
r1855,0.832416666666667
r1856,0.832416666666667
r1857,0.832416666666667
r1858,0.832416666666667
r1859,0.832416666666667
r1860,0.832416666666667
r1861,0.832416666666667
r1862,0.832416666666667
r1863,0.832416666666667
r1864,0.832416666666667
r1865,0.832416666666667
r1866,0.832416666666667
r1867,0.832416666666667
r1871,0.832416666666667
r1872,0.832416666666667
r1873,0.832416666666667
