Var1,ASP14_i10_plus_midhigh
SPHMYLNtl,NaN
SPHS1Pte,NaN
SPHS1Ptr,NaN
SPMDOX,NaN
SPODMe,NaN
SPODMm,1.43392708333333
SPODMn,2.68089583333333
SPODMx,2.68089583333333
SPR,0.182166666666667
SPRMS,2.17040625
SPTix,NaN
SQLEr,1.259
SQLSr,2.17919791666667
SR5AR2r,0.674760416666667
SR5ARr,0.674760416666667
SRTNACT,0.017
SRTNt6_2_r,0.00226041666666667
SRTNtu,0.0546354166666667
ST3GAL21g,0.58328125
ST3GAL22g,0.58328125
ST3GAL23g,0.58328125
ST3GAL31g,0.20921875
ST3GAL61g,0.23128125
ST3GAL62g,0.23128125
ST6GALNAC21,0.264364583333333
ST6GALNAC22,0.264364583333333
ST6GALNAC23,0.264364583333333
ST6GALNAC24,0.264364583333333
ST6GALNAC25,0.264364583333333
ST6GALNAC26,0.264364583333333
ST6GALNAC27,0.264364583333333
ST6GALNAC28,0.264364583333333
ST6GALNAC31,0.349833333333333
ST6GALNAC62,0.349833333333333
ST8SIA11,0.0167083333333333
ST8SIA12,0.0167083333333333
ST8SIA51g,0.425364583333333
ST8SIA52g,0.425364583333333
ST8SIA53g,0.425364583333333
ST8SIA54g,0.425364583333333
ST8SIA55g,0.425364583333333
ST8SIA56g,0.425364583333333
STCOAtx,NaN
STRDNCCPT1,0.803916666666667
STRDNCCPT2,0.173145833333333
STRDNCCRNt,NaN
STRDNCt,NaN
STS1,0.281697916666667
STS1r,0.281697916666667
STS2,0.281697916666667
STS2r,0.281697916666667
SUCCt2m,0.189947916666667
SUCCt4_2,NaN
SUCCtp,NaN
SUCD1m,0.712697916666667
SUCOAS1m,0.622427083333333
SUCOASm,1.51313541666667
SUCRe,NaN
SULFOX,0.0728854166666667
T4HCINNMFM,NaN
TAGAT_Dt,NaN
TAGt,NaN
TAURt4_2_r,0.570927083333333
TAURtcx,0.570927083333333
TAXOLte,NaN
TCHOLAt,0.499260416666667
TCHOLAt2,0.0853645833333333
TCHOLAte,NaN
TCHOLAtx,NaN
TCYNTt,NaN
TCYNTtm,NaN
TDCHOLAte,NaN
TDCHOLAtx,NaN
TDP,NaN
TDPm,NaN
TETHEX3COAtx,NaN
TETHEX3t,NaN
TETPENT3COAtx,NaN
TETPENT3CPT1,0.803916666666667
TETPENT3CPT2,0.173145833333333
TETPENT3CRNt,NaN
TETPENT3t,NaN
TETPENT6COAtx,NaN
TETPENT6CPT1,0.803916666666667
TETPENT6CPT2,0.173145833333333
TETPENT6CRNt,NaN
TETPENT6t,NaN
TETTET6COAtx,NaN
TETTET6CPT1,0.803916666666667
TETTET6CPT2,0.173145833333333
TETTET6CRNt,NaN
TETTET6t,NaN
THBPT4ACAMDASE,1.20876041666667
THCHOLSTOICtm,NaN
THD1m,1.54726041666667
THFt2,0.272947916666667
THFtl,NaN
THFtm,NaN
THMDt4,0.0252916666666667
THMMPt4,0.272947916666667
THMMPtm,NaN
THMP,NaN
THMPPtm,NaN
THMt2m,NaN
THMTP,0.183572916666667
THMTPt,0.272947916666667
THP2Ctp,NaN
THRALANaEx,1.95746875
THRASNNaEx,1.95746875
THRCYSNaEx,1.95746875
THRGLNexR,0.14871875
THRGLNNaEx,1.95746875
THRGLYexR,0.14871875
THRSERNaEx,1.95746875
THRt4,3.12288541666667
THYMDt1,0.56121875
THYMDtl,0.29496875
THYMDtm,0.56121875
THYMt,0.287822916666667
THYOXt,0.499260416666667
THYOXt2,0.73096875
THYPX,0.00401041666666667
TMABADH,1.59085416666667
TMDK1m,0.35771875
TMDPP,NaN
TMDPPK,NaN
TMLYSOX,0.7033125
TMNDNCCOAtx,NaN
TMNDNCCPT1,0.803916666666667
TMNDNCCPT2,0.173145833333333
TMNDNCCRNt,NaN
TMNDNCt,NaN
TOLBUTAMIDEte,NaN
TRDR,2.4891875
TRDR2,2.4891875
TRDR3,2.4891875
TREH,0.123302083333333
TREHe,NaN
TRIODTHYSUFt,NaN
TRIODTHYSULT,0.20921875
TRIODTHYt,0.499260416666667
TRIODTHYt2,0.73096875
TRIOK,NaN
TRPHYDRO2,0.0155
TRPO2,2.90897916666667
TRPt4,0.0164791666666667
TRYPTAOX,0.14515625
TS3,NaN
TSTSTERONEGLCte,0.6866875
TSTSTERONEGLCtr,NaN
TSTSTERONESte,NaN
TSTSTERONESULT,NaN
TSTSTERONEt,NaN
TSTSTERONEtr,NaN
TSULt4_3,0.00226041666666667
TTDCAtr,0.0111666666666667
TTDCPT2,0.173145833333333
TTDCRNt,NaN
TXA2te,NaN
TXA2tr,NaN
TXASr,0.108854166666667
TYMSFt,NaN
TYMSULT,0.20921875
TYR3MO2,NaN
TYRASE,0.0643125
TYRCBOX,NaN
TYRDOPO,0.00226041666666667
TYRDOPO3,0.00226041666666667
TYROXDAc,0.14515625
TYRt,0.0285520833333333
TYRt4,0.0164791666666667
TYRTAm,1.79119791666667
UAG2EMAi,1.1836875
UAGALDP,NaN
UDPACGALtl,NaN
UDPDOLPT_L,1.46936458333333
UDPG1P,NaN
UDPGALtg,0.71503125
UDPGD,2.13796875
UDPGLCAter,1.197375
UDPGLCAtg,NaN
UDPGLCter,NaN
UDPGLDCg,1.212
UDPGNP,NaN
UDPGP,1.0841875
UDPtl,NaN
UDPXYLter,NaN
UDPXYLtg,1.40197916666667
UGALGTg,1.99470833333333
UGALNACtg,0.71503125
UGCG,1.3654375
UGLCNACtg,0.0114479166666667
UGT1A10r,NaN
UGT1A1r,NaN
UGT1A2r,NaN
UGT1A3r,NaN
UGT1A4r,NaN
UGT1A5r,NaN
UGT1A5r2,NaN
UGT1A6r,NaN
UGT1A7r,NaN
UGT1A8r,NaN
UGT1A9r,NaN
UMPK2,1.9775625
UMPK2n,1.9775625
UMPK3,1.9775625
UMPK3n,1.9775625
UMPK4,1.9775625
UMPK4n,1.9775625
UMPK5,1.9775625
UMPK5n,1.9775625
UMPK6,1.9775625
UMPK6n,1.9775625
UMPK7,1.9775625
UMPK7n,1.9775625
UMPKn,1.9775625
UMPtr,NaN
UPPN,NaN
URAt,0.287822916666667
URATEt,NaN
URATEtx,NaN
UREAt5,NaN
UREAtm,NaN
URIDK2m,1.65984375
URIK1,1.58073958333333
URIt,0.56121875
URIt4,0.0252916666666667
Uritl,0.29496875
Uritn,NaN
UROLACer,NaN
UTPtn,NaN
VACCt,NaN
VALt4,0.0164791666666667
VALt5m,NaN
VALTAm,1.32572916666667
VALtec,0.271385416666667
VD3,NaN
VITD3t,NaN
VLCS2p,0.650572916666667
VLCS2r,0.650572916666667
VLCSp,0.0111666666666667
VLCSr,0.0111666666666667
WHDDCAte,NaN
WHHDCAte,NaN
WHTSTSTERONEte,NaN
WHTTDCAte,NaN
XANDp,0.0185833333333333
XANtx,NaN
XAO2x,0.0185833333333333
XAOx,0.0185833333333333
XOL27OHtm,NaN
XOL7AH2tm,NaN
XOL7AONEtr,NaN
XOLDIOLONEt,NaN
XOLEST2te,NaN
XOLESTte,NaN
XOLTRI24tc,NaN
XOLTRI24te,NaN
XOLTRI25tc,NaN
XOLTRI25te,NaN
XOLTRI27tc,NaN
XOLTRI27te,NaN
XOLTRIOLtm,NaN
XSERtg,NaN
XYLK,0.290458333333333
XYLTD_Dr,NaN
XYLTer,1.46853125
XYLtly,NaN
XYLTt,NaN
XYLUR,0.878145833333333
YVITEt,NaN
EX_4abutn_e,NaN
EX_acmana_e,NaN
EX_ahdt_e,NaN
EX_ctp_e,NaN
EX_dgmp_e,NaN
EX_dgtp_e,NaN
EX_dha_e,NaN
EX_dhap_e,NaN
EX_dtmp_e,NaN
EX_dttp_e,NaN
EX_fad_e,NaN
EX_fald_e,NaN
EX_g1p_e,NaN
EX_HC00229_e,NaN
EX_HC00250_e,NaN
EX_HC01104_e,NaN
EX_HC01361_e,NaN
EX_HC01440_e,NaN
EX_HC01441_e,NaN
EX_HC01444_e,NaN
EX_HC01446_e,NaN
EX_HC01577_e,NaN
EX_HC01609_e,NaN
EX_HC01610_e,NaN
EX_HC01700_e,NaN
EX_HC02160_e,NaN
EX_HC02161_e,NaN
EX_itp_e,NaN
EX_orot_e,NaN
EX_prpp_e,NaN
EX_pydx5p_e,NaN
EX_udpg_e,NaN
r0002,NaN
r0009,2.34471875
r0013,1.07180208333333
r0016,0.06546875
r0021,1.1436875
r0022,1.1436875
r0023,1.76359375
r0024,0.0647083333333333
r0027,0.365208333333333
r0028,0.908458333333333
r0033,0.97228125
r0034,NaN
r0047,2.594625
r0051,1.68425
r0055,NaN
r0062,NaN
r0068,0.490375
r0074,0.0198020833333333
r0081,0.81928125
r0083,2.01122916666667
r0084,2.01122916666667
r0085,1.81560416666667
r0086,1.81560416666667
r0093,1.0841875
r0097,0.490375
r0113,1.1836875
r0119,1.43248958333333
r0122,NaN
r0129,0.0549166666666667
r0130,0.0549166666666667
r0139,0.908458333333333
r0142,0.0728854166666667
r0145,0.0647083333333333
r0149,0.908458333333333
r0153,NaN
r0156,NaN
r0157,NaN
r0160,NaN
r0165,NaN
r0166,1.43248958333333
r0170,2.17919791666667
r0173,3.21302083333333
r0178,NaN
r0179,NaN
r0181,0.908458333333333
r0186,NaN
r0191,0.934447916666667
r0193,NaN
r0196,1.234375
r0202,0.0171145833333333
r0205,0.1043125
r0208,1.1001875
r0210,0.95315625
r0221,0.490375
r0224,1.65983333333333
r0226,1.65983333333333
r0236,NaN
r0239,1.59513541666667
r0242,0.206416666666667
r0245,2.3275
r0246,2.3275
r0249,0.37759375
r0276,1.94259375
r0280,NaN
r0281,NaN
r0283,0.0146354166666667
r0287,1.21189583333333
r0301,2.04864583333333
r0308,1.73325
r0309,1.175375
r0310,1.7920625
r0311,1.80126041666667
r0317,1.15251041666667
r0319,0.490375
r0321,0.4285
r0330,NaN
r0331,NaN
r0340,0.0796979166666667
r0354,1.0203125
r0355,1.0203125
r0357,1.0203125
r0358,1.0203125
r0360,1.0203125
r0361,1.0203125
r0363,1.0203125
r0364,1.0203125
r0365,NaN
r0377,0.810677083333333
r0380,1.96379166666667
r0381,NaN
r0383,1.81327083333333
r0385,0.0428958333333333
r0386,0.0428958333333333
r0388,0.918552083333333
r0389,0.918552083333333
r0390,NaN
r0391,0.341270833333333
r0393,1.86857291666667
r0394,0.0185833333333333
r0395,0.0185833333333333
r0399,NaN
r0402,0.182166666666667
r0403,0.0155
r0407,0.159854166666667
r0408,0.934447916666667
r0409,0.934447916666667
r0410,1.43248958333333
r0413,NaN
r0423,2.01122916666667
r0424,2.01122916666667
r0425,2.01122916666667
r0426,1.15251041666667
r0431,0.173145833333333
r0432,0.173145833333333
r0433,0.173145833333333
r0434,0.173145833333333
r0437,0.173145833333333
r0438,0.173145833333333
r0440,0.173145833333333
r0441,0.173145833333333
r0443,0.173145833333333
r0444,0.173145833333333
r0450,NaN
r0451,NaN
r0456,NaN
r0463,NaN
r0465,0.0146354166666667
r0466,NaN
r0470,0.629125
r0472,0.629125
r0474,0.629125
r0475,0.629125
r0480,NaN
r0483,0.19765625
r0488,1.47798958333333
r0494,0.908458333333333
r0497,0.908458333333333
r0502,0.0185833333333333
r0504,0.0185833333333333
r0509,0.712697916666667
r0510,2.07090625
r0511,2.07090625
r0512,1.65983333333333
r0514,1.65983333333333
r0517,1.234375
r0522,0.0826458333333333
r0523,0.0560104166666667
r0525,1.53946875
r0527,NaN
r0531,1.58073958333333
r0537,2.17438541666667
r0539,0.882885416666667
r0541,0.745625
r0545,0.0503333333333333
r0546,0.0503333333333333
r0547,0.0503333333333333
r0548,0.0503333333333333
r0552,1.86857291666667
r0553,1.86857291666667
r0555,1.41413541666667
r0557,0.542114583333333
r0558,NaN
r0560,NaN
r0561,1.00357291666667
r0568,1.96767708333333
r0571,NaN
r0573,0.650572916666667
r0575,2.17919791666667
r0578,0.84725
r0579,0.84725
r0584,0.603135416666667
r0587,0.206416666666667
r0590,0.97228125
r0591,1.0841875
r0594,1.86857291666667
r0595,0.584
r0596,1.77226041666667
r0603,1.00473958333333
r0604,1.00357291666667
r0610,0.934447916666667
r0611,0.934447916666667
r0615,0.958854166666667
r0616,0.958854166666667
r0617,0.958854166666667
r0618,0.958854166666667
r0627,1.70585416666667
r0629,0.04065625
r0630,0.04065625
r0633,1.175375
r0634,1.21189583333333
r0636,0.3035625
r0637,0.3035625
r0638,1.175375
r0639,1.21189583333333
r0641,0.0549166666666667
r0642,1.86857291666667
r0643,1.86857291666667
r0645,NaN
r0647,NaN
r0648,0.0549166666666667
r0649,0.0549166666666667
r0650,0.650572916666667
r0651,0.650572916666667
r0652,1.175375
r0653,1.21189583333333
r0655,1.7920625
r0656,1.00357291666667
r0660,0.183510416666667
r0661,0.183510416666667
r0666,2.20645833333333
r0669,0.183510416666667
r0670,0.0428958333333333
r0672,0.21803125
r0673,0.182166666666667
r0686,0.0198020833333333
r0688,1.86857291666667
r0698,1.21189583333333
r0706,0.66834375
r0707,0.206416666666667
r0714,0.183510416666667
r0715,0.183510416666667
r0716,0.183510416666667
r0717,0.183510416666667
r0718,0.183510416666667
r0719,0.183510416666667
r0720,0.183510416666667
r0721,0.183510416666667
r0722,0.183510416666667
r0723,0.183510416666667
r0724,1.21189583333333
r0726,0.183510416666667
r0727,0.183510416666667
r0728,0.183510416666667
r0729,0.183510416666667
r0730,0.183510416666667
r0731,0.183510416666667
r0732,1.21189583333333
r0733,0.183510416666667
r0734,0.183510416666667
r0735,1.175375
r0737,1.96379166666667
r0739,2.44457291666667
r0741,0.0165625
r0743,1.60729166666667
r0744,1.60729166666667
r0747,NaN
r0750,NaN
r0752,0.0503333333333333
r0753,0.0503333333333333
r0754,0.0503333333333333
r0755,0.0503333333333333
r0756,0.0503333333333333
r0757,0.0503333333333333
r0758,1.86857291666667
r0774,2.17513541666667
r0779,1.77226041666667
r0781,0.296333333333333
r0782,1.47976041666667
r0783,0.973979166666667
r0784,NaN
r0786,2.17438541666667
r0787,0.644927083333333
r0788,NaN
r0789,NaN
r0791,1.175375
r0795,NaN
r0796,NaN
r0797,0.04065625
r0801,1.77228125
r0809,NaN
r0812,1.59309375
r0813,0.06690625
r0817,0.0421770833333333
r0818,NaN
r0819,0.189947916666667
r0821,0.189947916666667
r0822,0.189947916666667
r0826,NaN
r0829,0.189947916666667
r0830,0.189947916666667
r0834,0.189947916666667
r0835,0.189947916666667
r0836,0.189947916666667
r0838,NaN
r0839,NaN
r0840,NaN
r0841,NaN
r0842,NaN
r0845,0.946072916666667
r0853,NaN
r0859,NaN
r0860,NaN
r0870,NaN
r0871,NaN
r0879,0.520927083333333
r0881,NaN
r0885,0.189947916666667
r0886,NaN
r0892,NaN
r0899,NaN
r0907,NaN
r0908,NaN
r0909,NaN
r0911,NaN
r0913,1.0799375
r0915,1.0799375
r0917,1.0799375
r0921,NaN
r0924,NaN
r0926,NaN
r0927,NaN
r0931,NaN
r0932,NaN
r0934,0.570927083333333
r0936,NaN
r0937,NaN
r0940,NaN
r0942,0.345020833333333
r0944,NaN
r0946,0.0164583333333333
r0950,NaN
r0954,2.415625
r0960,0.06546875
r0961,0.06546875
r0962,NaN
r0968,NaN
r0970,NaN
r0973,NaN
r0974,NaN
r0975,NaN
r0983,0.650572916666667
r0984,0.650572916666667
r0986,NaN
r0987,NaN
r0989,NaN
r0990,NaN
r0993,0.292052083333333
r0994,NaN
r0995,NaN
r0997,0.3035625
r0998,NaN
r0999,NaN
r1000,NaN
r1001,NaN
r1002,NaN
r1003,NaN
r1005,NaN
r1006,NaN
r1007,NaN
r1008,NaN
r1011,NaN
r1012,NaN
r1013,NaN
r1014,NaN
r1015,0.0853645833333333
r1017,NaN
r1018,NaN
r1019,NaN
r1020,NaN
r1024,NaN
r1025,NaN
r1026,NaN
r1028,NaN
r1029,NaN
r1030,NaN
r1043,0.00340625
r1044,0.00340625
r1045,0.0158958333333333
r1050,NaN
r1051,NaN
r1052,NaN
r1078,NaN
r1088,NaN
r1090,1.0799375
r1106,NaN
r1109,NaN
r1116,NaN
r1117,NaN
r1134,NaN
r1135,0.626333333333333
r1143,0.0301458333333333
r1144,0.0301458333333333
r1146,NaN
r1147,1.0799375
r1148,NaN
r1150,NaN
r1154,0.665635416666667
r1155,2.415625
r1156,1.58073958333333
r1159,NaN
r1162,NaN
r1163,0.0853645833333333
r1164,1.53883333333333
r1165,1.53883333333333
r1166,1.53883333333333
r1167,1.53883333333333
r1168,1.53883333333333
r1169,1.53883333333333
r1170,1.53883333333333
r1171,1.53883333333333
r1172,1.7251875
r1174,1.7251875
r1175,1.7251875
r1177,1.7251875
r1179,1.7251875
r1181,1.7251875
r1182,1.7251875
r1183,1.7251875
r1251,1.80126041666667
r1252,1.80126041666667
r1253,1.80126041666667
r1254,1.80126041666667
r1255,1.80126041666667
r1257,1.80126041666667
r1259,1.80126041666667
r1260,1.80126041666667
r1262,1.80126041666667
r1291,NaN
r1292,NaN
r1298,NaN
r1299,NaN
r1301,NaN
r1302,NaN
r1303,NaN
r1304,NaN
r1318,NaN
r1364,NaN
r1365,NaN
r1367,NaN
r1368,NaN
r1374,NaN
r1375,NaN
r1377,NaN
r1378,2.44457291666667
r1380,0.973979166666667
r1382,0.35634375
r1383,2.14047916666667
r1384,NaN
r1391,NaN
r1392,NaN
r1400,NaN
r1401,NaN
r1411,1.96379166666667
r1418,0.0548645833333333
r1421,NaN
r1423,NaN
r1427,NaN
r1428,NaN
r1429,NaN
r1434,NaN
r1435,NaN
r1436,NaN
r1437,NaN
r1440,NaN
r1443,0.532927083333333
r1444,0.532927083333333
r1445,0.532927083333333
r1446,0.532927083333333
r1447,0.532927083333333
r1448,0.532927083333333
r1449,0.532927083333333
r1450,0.532927083333333
r1451,0.532927083333333
r1454,2.415625
r1455,NaN
r1456,NaN
r1457,NaN
r1459,NaN
r1467,NaN
r1468,NaN
r1472,NaN
r1474,0.183510416666667
r1477,0.183510416666667
r1481,1.21189583333333
r1487,1.80126041666667
r1493,NaN
r1495,0.0853645833333333
r1497,0.0853645833333333
r1498,0.0853645833333333
r1499,0.0853645833333333
r1500,0.0853645833333333
r1501,0.0853645833333333
r1502,0.0853645833333333
r1503,0.0853645833333333
r1512,NaN
r1514,0.994166666666667
r1515,0.994166666666667
r1516,0.994166666666667
r1517,0.994166666666667
r1518,0.994166666666667
r1519,0.994166666666667
r1520,0.994166666666667
r1521,0.994166666666667
r1522,0.994166666666667
r1523,0.994166666666667
r1525,0.994166666666667
r1527,0.994166666666667
r1529,0.994166666666667
r1530,NaN
r1531,NaN
r1532,NaN
r1533,NaN
r1536,0.854104166666667
r1538,NaN
r1540,0.570927083333333
r1544,0.893260416666667
r1546,0.893260416666667
r1547,0.893260416666667
r1548,0.893260416666667
r1549,0.893260416666667
r1551,0.893260416666667
r1552,0.893260416666667
r1553,0.893260416666667
r1554,0.893260416666667
r1556,0.893260416666667
r1557,0.893260416666667
r1559,0.893260416666667
r1560,0.893260416666667
r1561,0.893260416666667
r1562,0.893260416666667
r1563,0.893260416666667
r1564,0.893260416666667
r1565,0.893260416666667
r1566,0.893260416666667
r1567,0.893260416666667
r1568,0.893260416666667
r1569,0.893260416666667
r1570,0.893260416666667
r1571,0.893260416666667
r1573,0.893260416666667
r1574,0.893260416666667
r1575,0.893260416666667
r1576,0.893260416666667
r1578,0.893260416666667
r1579,0.893260416666667
r1580,0.893260416666667
r1581,0.893260416666667
r1583,0.893260416666667
r1584,0.893260416666667
r1585,0.893260416666667
r1586,0.893260416666667
r1587,0.893260416666667
r1588,0.893260416666667
r1589,0.893260416666667
r1590,0.893260416666667
r1591,0.893260416666667
r1592,0.893260416666667
r1593,0.893260416666667
r1594,0.893260416666667
r1595,0.893260416666667
r1596,0.893260416666667
r1597,0.893260416666667
r1598,0.893260416666667
r1599,0.893260416666667
r1600,0.893260416666667
r1602,0.893260416666667
r1603,0.893260416666667
r1604,0.893260416666667
r1605,0.893260416666667
r1606,0.893260416666667
r1607,0.893260416666667
r1608,0.893260416666667
r1609,0.893260416666667
r1610,0.893260416666667
r1611,0.893260416666667
r1612,0.893260416666667
r1613,0.893260416666667
r1614,0.893260416666667
r1615,0.893260416666667
r1616,0.893260416666667
r1617,0.893260416666667
r1618,0.893260416666667
r1619,0.893260416666667
r1620,0.893260416666667
r1621,0.893260416666667
r1622,0.893260416666667
r1623,0.893260416666667
r1624,0.893260416666667
r1625,0.893260416666667
r1626,0.893260416666667
r1627,0.893260416666667
r1628,0.893260416666667
r1629,0.893260416666667
r1630,0.893260416666667
r1631,0.893260416666667
r1632,0.893260416666667
r1633,0.893260416666667
r1634,0.893260416666667
r1635,0.893260416666667
r1636,0.893260416666667
r1637,0.893260416666667
r1638,0.893260416666667
r1639,0.893260416666667
r1640,0.893260416666667
r1641,0.893260416666667
r1642,0.893260416666667
r1643,0.893260416666667
r1644,0.893260416666667
r1645,0.893260416666667
r1646,0.893260416666667
r1647,0.893260416666667
r1648,0.893260416666667
r1649,0.893260416666667
r1650,0.893260416666667
r1651,0.893260416666667
r1652,0.893260416666667
r1653,0.893260416666667
r1654,0.893260416666667
r1655,0.893260416666667
r1656,0.893260416666667
r1657,0.893260416666667
r1658,0.893260416666667
r1659,0.893260416666667
r1660,0.893260416666667
r1661,0.893260416666667
r1662,0.893260416666667
r1664,1.02529166666667
r1665,1.02529166666667
r1666,1.02529166666667
r1668,1.02529166666667
r1669,1.02529166666667
r1670,1.02529166666667
r1671,1.02529166666667
r1672,1.02529166666667
r1673,1.02529166666667
r1674,1.02529166666667
r1675,1.02529166666667
r1676,1.02529166666667
r1677,1.02529166666667
r1678,1.02529166666667
r1679,1.02529166666667
r1680,1.02529166666667
r1681,1.02529166666667
r1682,1.02529166666667
r1683,1.02529166666667
r1684,1.02529166666667
r1685,1.02529166666667
r1686,1.02529166666667
r1687,1.02529166666667
r1690,1.02529166666667
r1691,1.02529166666667
r1692,1.02529166666667
r1693,1.02529166666667
r1695,1.02529166666667
r1696,1.02529166666667
r1698,1.02529166666667
r1700,1.02529166666667
r1701,1.02529166666667
r1702,1.02529166666667
r1705,1.02529166666667
r1706,1.02529166666667
r1707,1.02529166666667
r1708,1.02529166666667
r1710,1.02529166666667
r1711,1.02529166666667
r1713,1.02529166666667
r1715,1.02529166666667
r1716,1.02529166666667
r1717,1.02529166666667
r1720,1.02529166666667
r1721,1.02529166666667
r1722,1.02529166666667
r1723,1.02529166666667
r1725,1.02529166666667
r1726,1.02529166666667
r1728,1.02529166666667
r1730,1.02529166666667
r1731,1.02529166666667
r1732,1.02529166666667
r1733,1.02529166666667
r1734,1.02529166666667
r1735,1.02529166666667
r1736,1.02529166666667
r1737,1.02529166666667
r1738,1.02529166666667
r1739,1.02529166666667
r1740,1.02529166666667
r1741,1.02529166666667
r1742,1.02529166666667
r1743,1.02529166666667
r1744,1.02529166666667
r1745,1.02529166666667
r1746,1.02529166666667
r1747,1.02529166666667
r1748,1.02529166666667
r1749,1.02529166666667
r1750,1.02529166666667
r1751,1.02529166666667
r1752,1.02529166666667
r1753,1.02529166666667
r1754,1.02529166666667
r1755,1.02529166666667
r1756,1.02529166666667
r1757,1.02529166666667
r1758,1.02529166666667
r1759,1.02529166666667
r1760,1.02529166666667
r1761,1.02529166666667
r1762,1.02529166666667
r1763,1.02529166666667
r1764,1.02529166666667
r1765,1.02529166666667
r1766,1.02529166666667
r1767,1.02529166666667
r1768,1.02529166666667
r1769,1.02529166666667
r1770,1.02529166666667
r1771,1.02529166666667
r1772,1.02529166666667
r1773,1.02529166666667
r1774,1.02529166666667
r1775,1.02529166666667
r1776,1.02529166666667
r1777,1.02529166666667
r1778,1.02529166666667
r1779,1.02529166666667
r1780,1.02529166666667
r1781,1.02529166666667
r1782,1.02529166666667
r1783,1.02529166666667
r1784,1.02529166666667
r1785,1.02529166666667
r1786,1.02529166666667
r1787,1.02529166666667
r1788,1.02529166666667
r1789,1.02529166666667
r1790,1.02529166666667
r1791,1.02529166666667
r1792,1.02529166666667
r1796,1.02529166666667
r1797,1.02529166666667
r1798,1.02529166666667
r1799,1.02529166666667
r1800,1.02529166666667
r1801,1.02529166666667
r1803,1.02529166666667
r1805,1.02529166666667
r1806,1.02529166666667
r1807,1.02529166666667
r1808,1.02529166666667
r1809,1.02529166666667
r1810,1.02529166666667
r1811,1.02529166666667
r1812,1.02529166666667
r1813,1.02529166666667
r1814,1.02529166666667
r1815,1.02529166666667
r1816,1.02529166666667
r1817,1.02529166666667
r1818,1.02529166666667
r1819,1.02529166666667
r1820,1.02529166666667
r1821,1.02529166666667
r1822,1.02529166666667
r1823,1.02529166666667
r1824,1.02529166666667
r1825,1.02529166666667
r1826,1.02529166666667
r1827,1.02529166666667
r1828,1.02529166666667
r1829,1.02529166666667
r1830,1.02529166666667
r1831,1.02529166666667
r1832,1.02529166666667
r1833,1.02529166666667
r1834,1.02529166666667
r1835,1.02529166666667
r1836,1.02529166666667
r1837,1.02529166666667
r1841,1.02529166666667
r1842,1.02529166666667
r1843,1.02529166666667
r1844,1.02529166666667
r1846,1.02529166666667
r1847,1.02529166666667
r1848,1.02529166666667
r1850,1.02529166666667
r1851,1.02529166666667
r1852,1.02529166666667
r1853,1.02529166666667
r1854,1.02529166666667
r1855,1.02529166666667
r1856,1.02529166666667
r1857,1.02529166666667
r1858,1.02529166666667
r1859,1.02529166666667
r1860,1.02529166666667
r1861,1.02529166666667
r1862,1.02529166666667
r1863,1.02529166666667
r1864,1.02529166666667
r1865,1.02529166666667
r1866,1.02529166666667
r1867,1.02529166666667
r1871,1.02529166666667
r1872,1.02529166666667
r1873,1.02529166666667
r1874,1.02529166666667
r1876,1.02529166666667
r1877,1.02529166666667
r1879,1.02529166666667
r1880,1.02529166666667
r1881,1.02529166666667
r1882,1.02529166666667
r1883,1.02529166666667
r1884,1.02529166666667
r1885,1.02529166666667
r1886,1.02529166666667
r1887,1.02529166666667
r1888,1.02529166666667
r1889,1.02529166666667
r1890,1.02529166666667
r1891,1.02529166666667
r1892,1.02529166666667
r1893,1.02529166666667
r1894,1.02529166666667
r1895,1.02529166666667
r1896,1.02529166666667
r1897,1.02529166666667
r1898,1.02529166666667
r1899,1.02529166666667
r1900,1.02529166666667
r1901,1.02529166666667
r1902,1.02529166666667
r1903,1.02529166666667
r1904,1.02529166666667
r1905,1.02529166666667
r1906,1.02529166666667
r1907,1.02529166666667
r1908,1.02529166666667
r1909,1.02529166666667
r1910,1.02529166666667
r1911,1.02529166666667
r1912,1.02529166666667
r1913,1.02529166666667
r1914,1.02529166666667
r1915,1.02529166666667
r1916,1.02529166666667
r1917,1.02529166666667
r1918,1.02529166666667
r1919,1.02529166666667
r1920,1.02529166666667
r1921,1.02529166666667
r1922,1.02529166666667
r1923,1.02529166666667
r1924,1.02529166666667
r1925,1.02529166666667
r1926,1.02529166666667
r1928,1.02529166666667
r1929,1.02529166666667
r1930,1.02529166666667
r1931,1.02529166666667
r1932,1.02529166666667
r1933,1.02529166666667
r1934,1.02529166666667
r1935,1.02529166666667
r1936,1.02529166666667
r1937,1.02529166666667
r1938,1.02529166666667
r1939,1.02529166666667
r1940,1.02529166666667
r1941,1.02529166666667
r1942,1.02529166666667
r1943,1.02529166666667
r1944,1.02529166666667
r1945,1.02529166666667
r1946,1.02529166666667
r1947,1.02529166666667
r1948,1.02529166666667
r1949,1.02529166666667
r1950,1.02529166666667
r1951,1.02529166666667
r1952,1.02529166666667
r1953,1.02529166666667
r1954,1.02529166666667
r1955,1.02529166666667
r1956,1.02529166666667
r1957,1.02529166666667
r1958,1.02529166666667
r1959,1.02529166666667
r1960,1.02529166666667
r1961,1.02529166666667
r1962,1.02529166666667
r1963,1.02529166666667
r1964,1.02529166666667
r1965,1.02529166666667
r1966,1.02529166666667
r1967,1.02529166666667
r1968,1.02529166666667
r1969,1.02529166666667
r1970,1.02529166666667
r1971,1.02529166666667
