Var1,ASP14_i10_plus_midlow
SERCYSNaEx,1.84869473684211
SERDGLNexR,0.0962736842105263
SERDGLYexR,0.0962736842105263
SERGLNexR,0.0962736842105263
SERGLNNaEx,1.84869473684211
SERGLYexR,0.0962736842105263
SERHL,NaN
SERLYSNaex,0.0242315789473684
SERPT,0.00301052631578947
SERt4,3.17155789473684
SERTHRNaEx,1.84869473684211
SERtN1,0.0760315789473684
SERtp,NaN
SFGTH,2.18427368421053
SGALSIDEtg,NaN
SGALSIDEtl,NaN
SGPL12r,1.84970526315789
SIAASE2ly,0.748157894736842
SIAASE3ly,0.748157894736842
SIAASE4ly,0.748157894736842
SIAASEly,0.748157894736842
SIAT4Bg,0.576884210526316
SIAT9g,1.26544210526316
sink_citr_c,NaN
sink_pre_prot_r,NaN
SLCBK1,0.164357894736842
SLDt,NaN
SLDx,2.62592631578947
SMPD3g,1.07893684210526
SMPD3l,0.734136842105263
SMPD4,0.153284210526316
SMS,0.621810526315789
SO4CLtex2,0.300252631578947
SO4HCOtex,1.30515789473684
SO4OXAtex2,0.300252631578947
SO4t4_2,0.107842105263158
SO4tl,NaN
SOAT12,1.62576842105263
SPC_HSt,NaN
SPH1Pte,NaN
SPH1Ptr,NaN
SPHGNtr,NaN
SPHINGStl,NaN
SPHINGStr,NaN
SPHK21c,0.164357894736842
SPHMDAc,NaN
SPHMYLNtg,NaN
SPHMYLNtl,NaN
SPHS1Pte,NaN
SPHS1Ptr,NaN
SPMDOX,NaN
SPODMe,NaN
SPODMm,1.59151578947368
SPODMn,2.69058947368421
SPODMx,2.69058947368421
SPR,0.311126315789474
SPRMS,2.29451578947368
SPTix,NaN
SQLEr,1.46916842105263
SQLSr,2.36531578947368
SR5AR2r,0.671947368421053
SR5ARr,0.671947368421053
SRTNACT,NaN
SRTNt6_2_r,0.0454
SRTNtu,0.0312315789473684
ST3GAL21g,0.576884210526316
ST3GAL22g,0.576884210526316
ST3GAL23g,0.576884210526316
ST3GAL31g,0.133642105263158
ST3GAL61g,0.265821052631579
ST3GAL62g,0.265821052631579
ST6GALNAC21,0.214852631578947
ST6GALNAC22,0.214852631578947
ST6GALNAC23,0.214852631578947
ST6GALNAC24,0.214852631578947
ST6GALNAC25,0.214852631578947
ST6GALNAC26,0.214852631578947
ST6GALNAC27,0.214852631578947
ST6GALNAC28,0.214852631578947
ST6GALNAC31,0.347094736842105
ST6GALNAC62,0.347094736842105
ST8SIA11,0.0259052631578947
ST8SIA12,0.0259052631578947
ST8SIA51g,0.486389473684211
ST8SIA52g,0.486389473684211
ST8SIA53g,0.486389473684211
ST8SIA54g,0.486389473684211
ST8SIA55g,0.486389473684211
ST8SIA56g,0.486389473684211
STCOAtx,NaN
STRDNCCPT1,0.683021052631579
STRDNCCPT2,0.166368421052632
STRDNCCRNt,NaN
STRDNCt,NaN
STS1,0.331842105263158
STS1r,0.331842105263158
STS2,0.331842105263158
STS2r,0.331842105263158
SUCCt2m,0.195168421052632
SUCCt4_2,NaN
SUCCtp,NaN
SUCD1m,0.709136842105263
SUCOAS1m,0.851736842105263
SUCOASm,1.36728421052632
SUCRe,NaN
SULFOX,0.0973894736842105
T4HCINNMFM,NaN
TAGAT_Dt,NaN
TAGt,NaN
TAURt4_2_r,0.778231578947368
TAURtcx,0.778231578947368
TAXOLte,NaN
TCHOLAt,0.89681052631579
TCHOLAt2,0.0902526315789474
TCHOLAte,NaN
TCHOLAtx,NaN
TCYNTt,NaN
TCYNTtm,NaN
TDCHOLAte,NaN
TDCHOLAtx,NaN
TDP,NaN
TDPm,NaN
TETHEX3COAtx,NaN
TETHEX3t,NaN
TETPENT3COAtx,NaN
TETPENT3CPT1,0.683021052631579
TETPENT3CPT2,0.166368421052632
TETPENT3CRNt,NaN
TETPENT3t,NaN
TETPENT6COAtx,NaN
TETPENT6CPT1,0.683021052631579
TETPENT6CPT2,0.166368421052632
TETPENT6CRNt,NaN
TETPENT6t,NaN
TETTET6COAtx,NaN
TETTET6CPT1,0.683021052631579
TETTET6CPT2,0.166368421052632
TETTET6CRNt,NaN
TETTET6t,NaN
THBPT4ACAMDASE,1.23232631578947
THCHOLSTOICtm,NaN
THD1m,1.534
THFt2,0.243915789473684
THFtl,NaN
THFtm,NaN
THMDt4,NaN
THMMPt4,0.243915789473684
THMMPtm,NaN
THMP,NaN
THMPPtm,NaN
THMt2m,NaN
THMTP,0.163747368421053
THMTPt,0.243915789473684
THP2Ctp,NaN
THRALANaEx,1.84869473684211
THRASNNaEx,1.84869473684211
THRCYSNaEx,1.84869473684211
THRGLNexR,0.0962736842105263
THRGLNNaEx,1.84869473684211
THRGLYexR,0.0962736842105263
THRSERNaEx,1.84869473684211
THRt4,3.17155789473684
THYMDt1,0.512547368421053
THYMDtl,0.301673684210526
THYMDtm,0.512547368421053
THYMt,0.275052631578947
THYOXt,0.89681052631579
THYOXt2,0.519052631578947
THYPX,NaN
TMABADH,1.61146315789474
TMDK1m,0.275989473684211
TMDPP,NaN
TMDPPK,NaN
TMLYSOX,0.73638947368421
TMNDNCCOAtx,NaN
TMNDNCCPT1,0.683021052631579
TMNDNCCPT2,0.166368421052632
TMNDNCCRNt,NaN
TMNDNCt,NaN
TOLBUTAMIDEte,NaN
TRDR,2.62485263157895
TRDR2,2.62485263157895
TRDR3,2.62485263157895
TREH,0.158663157894737
TREHe,NaN
TRIODTHYSUFt,NaN
TRIODTHYSULT,0.162463157894737
TRIODTHYt,0.89681052631579
TRIODTHYt2,0.519052631578947
TRIOK,NaN
TRPHYDRO2,0.0099578947368421
TRPO2,3.10718947368421
TRPt4,0.0544526315789474
TRYPTAOX,0.305589473684211
TS3,NaN
TSTSTERONEGLCte,0.738663157894737
TSTSTERONEGLCtr,NaN
TSTSTERONESte,NaN
TSTSTERONESULT,NaN
TSTSTERONEt,NaN
TSTSTERONEtr,NaN
TSULt4_3,NaN
TTDCAtr,NaN
TTDCPT2,0.166368421052632
TTDCRNt,NaN
TXA2te,NaN
TXA2tr,NaN
TXASr,0.111642105263158
TYMSFt,NaN
TYMSULT,0.162463157894737
TYR3MO2,NaN
TYRASE,0.100168421052632
TYRCBOX,NaN
TYRDOPO,NaN
TYRDOPO3,NaN
TYROXDAc,0.305589473684211
TYRt,0.0815052631578947
TYRt4,0.0544526315789474
TYRTAm,1.89822105263158
UAG2EMAi,0.998568421052632
UAGALDP,NaN
UDPACGALtl,NaN
UDPDOLPT_L,1.30731578947368
UDPG1P,NaN
UDPGALtg,0.847073684210526
UDPGD,2.38284210526316
UDPGLCAter,1.26258947368421
UDPGLCAtg,NaN
UDPGLCter,NaN
UDPGLDCg,1.29341052631579
UDPGNP,NaN
UDPGP,0.767757894736842
UDPtl,NaN
UDPXYLter,NaN
UDPXYLtg,1.19693684210526
UGALGTg,2.12244210526316
UGALNACtg,0.847073684210526
UGCG,1.66756842105263
UGLCNACtg,0.0256210526315789
UGT1A10r,NaN
UGT1A1r,NaN
UGT1A2r,NaN
UGT1A3r,0.0560842105263158
UGT1A4r,NaN
UGT1A5r,NaN
UGT1A5r2,NaN
UGT1A6r,NaN
UGT1A7r,NaN
UGT1A8r,NaN
UGT1A9r,NaN
UMPK2,2.21708421052632
UMPK2n,2.21708421052632
UMPK3,2.21708421052632
UMPK3n,2.21708421052632
UMPK4,2.21708421052632
UMPK4n,2.21708421052632
UMPK5,2.21708421052632
UMPK5n,2.21708421052632
UMPK6,2.21708421052632
UMPK6n,2.21708421052632
UMPK7,2.21708421052632
UMPK7n,2.21708421052632
UMPKn,2.21708421052632
UMPtr,NaN
UPPN,0.0340631578947368
URAt,0.275052631578947
URATEt,NaN
URATEtx,NaN
UREAt5,NaN
UREAtm,0.00562105263157895
URIDK2m,1.57561052631579
URIK1,1.39851578947368
URIt,0.512547368421053
URIt4,0.0307894736842105
Uritl,0.301673684210526
Uritn,NaN
UROLACer,NaN
UTPtn,NaN
VACCt,NaN
VALt4,0.0544526315789474
VALt5m,NaN
VALTAm,1.201
VALtec,0.154326315789474
VD3,NaN
VITD3t,NaN
VLCS2p,0.642094736842105
VLCS2r,0.642094736842105
VLCSp,NaN
VLCSr,NaN
WHDDCAte,NaN
WHHDCAte,NaN
WHTSTSTERONEte,NaN
WHTTDCAte,NaN
XANDp,0.0376421052631579
XANtx,NaN
XAO2x,0.0376421052631579
XAOx,0.0376421052631579
XOL27OHtm,NaN
XOL7AH2tm,NaN
XOL7AONEtr,NaN
XOLDIOLONEt,NaN
XOLEST2te,NaN
XOLESTte,NaN
XOLTRI24tc,NaN
XOLTRI24te,NaN
XOLTRI25tc,NaN
XOLTRI25te,NaN
XOLTRI27tc,NaN
XOLTRI27te,NaN
XOLTRIOLtm,NaN
XSERtg,NaN
XYLK,0.192684210526316
XYLTD_Dr,NaN
XYLTer,1.53933684210526
XYLtly,NaN
XYLTt,NaN
XYLUR,0.909747368421053
YVITEt,NaN
EX_4abutn_e,NaN
EX_acmana_e,NaN
EX_ahdt_e,NaN
EX_ctp_e,NaN
EX_dgmp_e,NaN
EX_dgtp_e,NaN
EX_dha_e,NaN
EX_dhap_e,NaN
EX_dtmp_e,NaN
EX_dttp_e,NaN
EX_fad_e,NaN
EX_fald_e,NaN
EX_g1p_e,NaN
EX_HC00229_e,NaN
EX_HC00250_e,NaN
EX_HC01104_e,NaN
EX_HC01361_e,NaN
EX_HC01440_e,NaN
EX_HC01441_e,NaN
EX_HC01444_e,NaN
EX_HC01446_e,NaN
EX_HC01577_e,NaN
EX_HC01609_e,NaN
EX_HC01610_e,NaN
EX_HC01700_e,NaN
EX_HC02160_e,NaN
EX_HC02161_e,NaN
EX_itp_e,NaN
EX_orot_e,NaN
EX_prpp_e,NaN
EX_pydx5p_e,NaN
EX_udpg_e,NaN
r0002,NaN
r0009,2.33603157894737
r0013,1.19562105263158
r0016,0.0304210526315789
r0021,1.24086315789474
r0022,1.24086315789474
r0023,1.83313684210526
r0024,0.0594
r0027,0.310652631578947
r0028,0.650494736842105
r0033,1.15083157894737
r0034,NaN
r0047,2.97404210526316
r0051,1.66951578947368
r0055,NaN
r0062,NaN
r0068,0.556189473684211
r0074,0.0496315789473684
r0081,0.694578947368421
r0083,2.07342105263158
r0084,2.07342105263158
r0085,1.80377894736842
r0086,1.80377894736842
r0093,0.767757894736842
r0097,0.556189473684211
r0113,0.998568421052632
r0119,1.52833684210526
r0122,NaN
r0129,0.0726736842105263
r0130,0.0726736842105263
r0139,0.650494736842105
r0142,0.0973894736842105
r0145,0.0594
r0149,0.650494736842105
r0153,NaN
r0156,NaN
r0157,NaN
r0160,NaN
r0165,NaN
r0166,1.52833684210526
r0170,2.36531578947368
r0173,3.13662105263158
r0178,NaN
r0179,NaN
r0181,0.650494736842105
r0186,NaN
r0191,0.889873684210526
r0193,NaN
r0196,1.28037894736842
r0202,0.0236210526315789
r0205,0.0440631578947368
r0208,1.16103157894737
r0210,0.845231578947368
r0221,0.556189473684211
r0224,1.33257894736842
r0226,1.33257894736842
r0236,NaN
r0239,1.51990526315789
r0242,0.164326315789474
r0245,2.42367368421053
r0246,2.42367368421053
r0249,0.386494736842105
r0276,1.71089473684211
r0280,NaN
r0281,NaN
r0283,0.0166210526315789
r0287,1.22986315789474
r0301,1.89474736842105
r0308,1.57029473684211
r0309,1.04766315789474
r0310,1.76982105263158
r0311,1.97807368421053
r0317,1.21681052631579
r0319,0.556189473684211
r0321,0.538621052631579
r0330,NaN
r0331,NaN
r0340,0.0580421052631579
r0354,1.00305263157895
r0355,1.00305263157895
r0357,1.00305263157895
r0358,1.00305263157895
r0360,1.00305263157895
r0361,1.00305263157895
r0363,1.00305263157895
r0364,1.00305263157895
r0365,NaN
r0377,0.689905263157895
r0380,1.9296
r0381,NaN
r0383,1.92623157894737
r0385,0.00346315789473684
r0386,0.00346315789473684
r0388,0.951578947368421
r0389,0.951578947368421
r0390,NaN
r0391,0.293778947368421
r0393,1.85295789473684
r0394,0.0376421052631579
r0395,0.0376421052631579
r0399,NaN
r0402,0.311126315789474
r0403,0.0099578947368421
r0407,0.177452631578947
r0408,0.889873684210526
r0409,0.889873684210526
r0410,1.52833684210526
r0413,NaN
r0423,2.07342105263158
r0424,2.07342105263158
r0425,2.07342105263158
r0426,1.21681052631579
r0431,0.166368421052632
r0432,0.166368421052632
r0433,0.166368421052632
r0434,0.166368421052632
r0437,0.166368421052632
r0438,0.166368421052632
r0440,0.166368421052632
r0441,0.166368421052632
r0443,0.166368421052632
r0444,0.166368421052632
r0450,NaN
r0451,NaN
r0456,NaN
r0463,NaN
r0465,0.0166210526315789
r0466,NaN
r0470,0.689073684210526
r0472,0.689073684210526
r0474,0.689073684210526
r0475,0.689073684210526
r0480,NaN
r0483,0.274821052631579
r0488,1.54286315789474
r0494,0.650494736842105
r0497,0.650494736842105
r0502,0.0376421052631579
r0504,0.0376421052631579
r0509,0.709136842105263
r0510,2.09587368421053
r0511,2.09587368421053
r0512,1.33257894736842
r0514,1.33257894736842
r0517,1.28037894736842
r0522,0.0548947368421053
r0523,0.0795578947368421
r0525,1.44382105263158
r0527,NaN
r0531,1.39851578947368
r0537,1.84970526315789
r0539,1.01798947368421
r0541,0.590578947368421
r0545,0.0960421052631579
r0546,0.0960421052631579
r0547,0.0960421052631579
r0548,0.0960421052631579
r0552,1.77523157894737
r0553,1.77523157894737
r0555,1.40111578947368
r0557,0.439505263157895
r0558,NaN
r0560,NaN
r0561,1.09214736842105
r0568,1.44872631578947
r0571,NaN
r0573,0.642094736842105
r0575,2.36531578947368
r0578,0.979621052631579
r0579,0.979621052631579
r0584,0.582989473684211
r0587,0.164326315789474
r0590,1.15083157894737
r0591,0.767757894736842
r0594,1.77523157894737
r0595,0.764778947368421
r0596,1.72401052631579
r0603,0.811589473684211
r0604,1.09214736842105
r0610,0.889873684210526
r0611,0.889873684210526
r0615,1.00842105263158
r0616,1.00842105263158
r0617,1.00842105263158
r0618,1.00842105263158
r0627,1.66475789473684
r0629,0.0322
r0630,0.0322
r0633,1.04766315789474
r0634,1.22986315789474
r0636,0.469231578947368
r0637,0.469231578947368
r0638,1.04766315789474
r0639,1.22986315789474
r0641,0.0726736842105263
r0642,1.85295789473684
r0643,1.85295789473684
r0645,NaN
r0647,NaN
r0648,0.0726736842105263
r0649,0.0726736842105263
r0650,0.642094736842105
r0651,0.642094736842105
r0652,1.04766315789474
r0653,1.22986315789474
r0655,1.76982105263158
r0656,1.09214736842105
r0660,0.104084210526316
r0661,0.104084210526316
r0666,2.08363157894737
r0669,0.104084210526316
r0670,0.00346315789473684
r0672,0.188789473684211
r0673,0.311126315789474
r0686,0.0496315789473684
r0688,1.85295789473684
r0698,1.22986315789474
r0706,0.400894736842105
r0707,0.164326315789474
r0714,0.104084210526316
r0715,0.104084210526316
r0716,0.104084210526316
r0717,0.104084210526316
r0718,0.104084210526316
r0719,0.104084210526316
r0720,0.104084210526316
r0721,0.104084210526316
r0722,0.104084210526316
r0723,0.104084210526316
r0724,1.22986315789474
r0726,0.104084210526316
r0727,0.104084210526316
r0728,0.104084210526316
r0729,0.104084210526316
r0730,0.104084210526316
r0731,0.104084210526316
r0732,1.22986315789474
r0733,0.104084210526316
r0734,0.104084210526316
r0735,1.04766315789474
r0737,1.9296
r0739,2.48014736842105
r0741,0.0195578947368421
r0743,1.76413684210526
r0744,1.76413684210526
r0747,NaN
r0750,NaN
r0752,0.0960421052631579
r0753,0.0960421052631579
r0754,0.0960421052631579
r0755,0.0960421052631579
r0756,0.0960421052631579
r0757,0.0960421052631579
r0758,1.85295789473684
r0774,2.13764210526316
r0779,1.72401052631579
r0781,0.417042105263158
r0782,1.55085263157895
r0783,0.917431578947368
r0784,NaN
r0786,1.84970526315789
r0787,0.755147368421053
r0788,NaN
r0789,NaN
r0791,1.04766315789474
r0795,NaN
r0796,NaN
r0797,0.0322
r0801,1.75642105263158
r0809,NaN
r0812,1.30625263157895
r0813,0.0197157894736842
r0817,0.101947368421053
r0818,NaN
r0819,0.195168421052632
r0821,0.195168421052632
r0822,0.195168421052632
r0826,NaN
r0829,0.195168421052632
r0830,0.195168421052632
r0834,0.195168421052632
r0835,0.195168421052632
r0836,0.195168421052632
r0838,NaN
r0839,NaN
r0840,NaN
r0841,NaN
r0842,NaN
r0845,0.849652631578947
r0853,NaN
r0859,NaN
r0860,NaN
r0870,NaN
r0871,NaN
r0879,0.381410526315789
r0881,NaN
r0885,0.195168421052632
r0886,NaN
r0892,NaN
r0899,NaN
r0907,NaN
r0908,NaN
r0909,NaN
r0911,NaN
r0913,1.33595789473684
r0915,1.33595789473684
r0917,1.33595789473684
r0921,NaN
r0924,0.0121684210526316
r0926,NaN
r0927,NaN
r0931,NaN
r0932,NaN
r0934,0.778231578947368
r0936,NaN
r0937,NaN
r0940,NaN
r0942,0.321442105263158
r0944,NaN
r0946,0.0536421052631579
r0950,NaN
r0954,2.39971578947368
r0960,0.0304210526315789
r0961,0.0304210526315789
r0962,NaN
r0968,NaN
r0970,NaN
r0973,NaN
r0974,NaN
r0975,NaN
r0983,0.642094736842105
r0984,0.642094736842105
r0986,NaN
r0987,NaN
r0989,NaN
r0990,NaN
r0993,0.396136842105263
r0994,NaN
r0995,NaN
r0997,0.469231578947368
r0998,NaN
r0999,NaN
r1000,NaN
r1001,NaN
r1002,NaN
r1003,NaN
r1005,NaN
r1006,NaN
r1007,NaN
r1008,NaN
r1011,NaN
r1012,NaN
r1013,NaN
r1014,NaN
r1015,0.0902526315789474
r1017,NaN
r1018,NaN
r1019,NaN
r1020,NaN
r1024,NaN
r1025,NaN
r1026,NaN
r1028,NaN
r1029,NaN
r1030,NaN
r1043,NaN
r1044,NaN
r1045,0.0307894736842105
r1050,NaN
r1051,NaN
r1052,NaN
r1078,NaN
r1088,NaN
r1090,1.33595789473684
r1106,NaN
r1109,NaN
r1116,NaN
r1117,NaN
r1134,NaN
r1135,0.814568421052632
r1143,NaN
r1144,NaN
r1146,NaN
r1147,1.33595789473684
r1148,NaN
r1150,NaN
r1154,0.531757894736842
r1155,2.39971578947368
r1156,1.39851578947368
r1159,NaN
r1162,NaN
r1163,0.0902526315789474
r1164,1.62576842105263
r1165,1.62576842105263
r1166,1.62576842105263
r1167,1.62576842105263
r1168,1.62576842105263
r1169,1.62576842105263
r1170,1.62576842105263
r1171,1.62576842105263
r1172,1.98458947368421
r1174,1.98458947368421
r1175,1.98458947368421
r1177,1.98458947368421
r1179,1.98458947368421
r1181,1.98458947368421
r1182,1.98458947368421
r1183,1.98458947368421
r1251,1.97807368421053
r1252,1.97807368421053
r1253,1.97807368421053
r1254,1.97807368421053
r1255,1.97807368421053
r1257,1.97807368421053
r1259,1.97807368421053
r1260,1.97807368421053
r1262,1.97807368421053
r1291,NaN
r1292,NaN
r1298,NaN
r1299,NaN
r1301,NaN
r1302,NaN
r1303,NaN
r1304,NaN
r1318,NaN
r1364,NaN
r1365,NaN
r1367,NaN
r1368,NaN
r1374,NaN
r1375,NaN
r1377,NaN
r1378,2.48014736842105
r1380,0.917431578947368
r1382,0.430821052631579
r1383,1.93405263157895
r1384,NaN
r1391,NaN
r1392,NaN
r1400,NaN
r1401,NaN
r1411,1.9296
r1418,0.0600736842105263
r1421,NaN
r1423,NaN
r1427,NaN
r1428,NaN
r1429,NaN
r1434,NaN
r1435,NaN
r1436,NaN
r1437,NaN
r1440,NaN
r1443,0.419631578947368
r1444,0.419631578947368
r1445,0.419631578947368
r1446,0.419631578947368
r1447,0.419631578947368
r1448,0.419631578947368
r1449,0.419631578947368
r1450,0.419631578947368
r1451,0.419631578947368
r1454,2.39971578947368
r1455,NaN
r1456,NaN
r1457,NaN
r1459,NaN
r1467,NaN
r1468,NaN
r1472,NaN
r1474,0.104084210526316
r1477,0.104084210526316
r1481,1.22986315789474
r1487,1.97807368421053
r1493,NaN
r1495,0.0902526315789474
r1497,0.0902526315789474
r1498,0.0902526315789474
r1499,0.0902526315789474
r1500,0.0902526315789474
r1501,0.0902526315789474
r1502,0.0902526315789474
r1503,0.0902526315789474
r1512,NaN
r1514,1.02141052631579
r1515,1.02141052631579
r1516,1.02141052631579
r1517,1.02141052631579
r1518,1.02141052631579
r1519,1.02141052631579
r1520,1.02141052631579
r1521,1.02141052631579
r1522,1.02141052631579
r1523,1.02141052631579
r1525,1.02141052631579
r1527,1.02141052631579
r1529,1.02141052631579
r1530,NaN
r1531,NaN
r1532,NaN
r1533,NaN
r1536,0.848347368421053
r1538,NaN
r1540,0.778231578947368
r1544,0.699063157894737
r1546,0.699063157894737
r1547,0.699063157894737
r1548,0.699063157894737
r1549,0.699063157894737
r1551,0.699063157894737
r1552,0.699063157894737
r1553,0.699063157894737
r1554,0.699063157894737
r1556,0.699063157894737
r1557,0.699063157894737
r1559,0.699063157894737
r1560,0.699063157894737
r1561,0.699063157894737
r1562,0.699063157894737
r1563,0.699063157894737
r1564,0.699063157894737
r1565,0.699063157894737
r1566,0.699063157894737
r1567,0.699063157894737
r1568,0.699063157894737
r1569,0.699063157894737
r1570,0.699063157894737
r1571,0.699063157894737
r1573,0.699063157894737
r1574,0.699063157894737
r1575,0.699063157894737
r1576,0.699063157894737
r1578,0.699063157894737
r1579,0.699063157894737
r1580,0.699063157894737
r1581,0.699063157894737
r1583,0.699063157894737
r1584,0.699063157894737
r1585,0.699063157894737
r1586,0.699063157894737
r1587,0.699063157894737
r1588,0.699063157894737
r1589,0.699063157894737
r1590,0.699063157894737
r1591,0.699063157894737
r1592,0.699063157894737
r1593,0.699063157894737
r1594,0.699063157894737
r1595,0.699063157894737
r1596,0.699063157894737
r1597,0.699063157894737
r1598,0.699063157894737
r1599,0.699063157894737
r1600,0.699063157894737
r1602,0.699063157894737
r1603,0.699063157894737
r1604,0.699063157894737
r1605,0.699063157894737
r1606,0.699063157894737
r1607,0.699063157894737
r1608,0.699063157894737
r1609,0.699063157894737
r1610,0.699063157894737
r1611,0.699063157894737
r1612,0.699063157894737
r1613,0.699063157894737
r1614,0.699063157894737
r1615,0.699063157894737
r1616,0.699063157894737
r1617,0.699063157894737
r1618,0.699063157894737
r1619,0.699063157894737
r1620,0.699063157894737
r1621,0.699063157894737
r1622,0.699063157894737
r1623,0.699063157894737
r1624,0.699063157894737
r1625,0.699063157894737
r1626,0.699063157894737
r1627,0.699063157894737
r1628,0.699063157894737
r1629,0.699063157894737
r1630,0.699063157894737
r1631,0.699063157894737
r1632,0.699063157894737
r1633,0.699063157894737
r1634,0.699063157894737
r1635,0.699063157894737
r1636,0.699063157894737
r1637,0.699063157894737
r1638,0.699063157894737
r1639,0.699063157894737
r1640,0.699063157894737
r1641,0.699063157894737
r1642,0.699063157894737
r1643,0.699063157894737
r1644,0.699063157894737
r1645,0.699063157894737
r1646,0.699063157894737
r1647,0.699063157894737
r1648,0.699063157894737
r1649,0.699063157894737
r1650,0.699063157894737
r1651,0.699063157894737
r1652,0.699063157894737
r1653,0.699063157894737
r1654,0.699063157894737
r1655,0.699063157894737
r1656,0.699063157894737
r1657,0.699063157894737
r1658,0.699063157894737
r1659,0.699063157894737
r1660,0.699063157894737
r1661,0.699063157894737
r1662,0.699063157894737
r1664,0.981673684210526
r1665,0.981673684210526
r1666,0.981673684210526
r1668,0.981673684210526
r1669,0.981673684210526
r1670,0.981673684210526
r1671,0.981673684210526
r1672,0.981673684210526
r1673,0.981673684210526
r1674,0.981673684210526
r1675,0.981673684210526
r1676,0.981673684210526
r1677,0.981673684210526
r1678,0.981673684210526
r1679,0.981673684210526
r1680,0.981673684210526
r1681,0.981673684210526
r1682,0.981673684210526
r1683,0.981673684210526
r1684,0.981673684210526
r1685,0.981673684210526
r1686,0.981673684210526
r1687,0.981673684210526
r1690,0.981673684210526
r1691,0.981673684210526
r1692,0.981673684210526
r1693,0.981673684210526
r1695,0.981673684210526
r1696,0.981673684210526
r1698,0.981673684210526
r1700,0.981673684210526
r1701,0.981673684210526
r1702,0.981673684210526
r1705,0.981673684210526
r1706,0.981673684210526
r1707,0.981673684210526
r1708,0.981673684210526
r1710,0.981673684210526
r1711,0.981673684210526
r1713,0.981673684210526
r1715,0.981673684210526
r1716,0.981673684210526
r1717,0.981673684210526
r1720,0.981673684210526
r1721,0.981673684210526
r1722,0.981673684210526
r1723,0.981673684210526
r1725,0.981673684210526
r1726,0.981673684210526
r1728,0.981673684210526
r1730,0.981673684210526
r1731,0.981673684210526
r1732,0.981673684210526
r1733,0.981673684210526
r1734,0.981673684210526
r1735,0.981673684210526
r1736,0.981673684210526
r1737,0.981673684210526
r1738,0.981673684210526
r1739,0.981673684210526
r1740,0.981673684210526
r1741,0.981673684210526
r1742,0.981673684210526
r1743,0.981673684210526
r1744,0.981673684210526
r1745,0.981673684210526
r1746,0.981673684210526
r1747,0.981673684210526
r1748,0.981673684210526
r1749,0.981673684210526
r1750,0.981673684210526
r1751,0.981673684210526
r1752,0.981673684210526
r1753,0.981673684210526
r1754,0.981673684210526
r1755,0.981673684210526
r1756,0.981673684210526
r1757,0.981673684210526
r1758,0.981673684210526
r1759,0.981673684210526
r1760,0.981673684210526
r1761,0.981673684210526
r1762,0.981673684210526
r1763,0.981673684210526
r1764,0.981673684210526
r1765,0.981673684210526
r1766,0.981673684210526
r1767,0.981673684210526
r1768,0.981673684210526
r1769,0.981673684210526
r1770,0.981673684210526
r1771,0.981673684210526
r1772,0.981673684210526
r1773,0.981673684210526
r1774,0.981673684210526
r1775,0.981673684210526
r1776,0.981673684210526
r1777,0.981673684210526
r1778,0.981673684210526
r1779,0.981673684210526
r1780,0.981673684210526
r1781,0.981673684210526
r1782,0.981673684210526
r1783,0.981673684210526
r1784,0.981673684210526
r1785,0.981673684210526
r1786,0.981673684210526
r1787,0.981673684210526
r1788,0.981673684210526
r1789,0.981673684210526
r1790,0.981673684210526
r1791,0.981673684210526
r1792,0.981673684210526
r1796,0.981673684210526
r1797,0.981673684210526
r1798,0.981673684210526
r1799,0.981673684210526
r1800,0.981673684210526
r1801,0.981673684210526
r1803,0.981673684210526
r1805,0.981673684210526
r1806,0.981673684210526
r1807,0.981673684210526
r1808,0.981673684210526
r1809,0.981673684210526
r1810,0.981673684210526
r1811,0.981673684210526
r1812,0.981673684210526
r1813,0.981673684210526
r1814,0.981673684210526
r1815,0.981673684210526
r1816,0.981673684210526
r1817,0.981673684210526
r1818,0.981673684210526
r1819,0.981673684210526
r1820,0.981673684210526
r1821,0.981673684210526
r1822,0.981673684210526
r1823,0.981673684210526
r1824,0.981673684210526
r1825,0.981673684210526
r1826,0.981673684210526
r1827,0.981673684210526
r1828,0.981673684210526
r1829,0.981673684210526
r1830,0.981673684210526
r1831,0.981673684210526
r1832,0.981673684210526
r1833,0.981673684210526
r1834,0.981673684210526
r1835,0.981673684210526
r1836,0.981673684210526
r1837,0.981673684210526
r1841,0.981673684210526
r1842,0.981673684210526
r1843,0.981673684210526
r1844,0.981673684210526
r1846,0.981673684210526
r1847,0.981673684210526
r1848,0.981673684210526
r1850,0.981673684210526
r1851,0.981673684210526
r1852,0.981673684210526
r1853,0.981673684210526
r1854,0.981673684210526
r1855,0.981673684210526
r1856,0.981673684210526
r1857,0.981673684210526
r1858,0.981673684210526
r1859,0.981673684210526
r1860,0.981673684210526
r1861,0.981673684210526
r1862,0.981673684210526
r1863,0.981673684210526
r1864,0.981673684210526
r1865,0.981673684210526
r1866,0.981673684210526
r1867,0.981673684210526
r1871,0.981673684210526
r1872,0.981673684210526
r1873,0.981673684210526
r1874,0.981673684210526
r1876,0.981673684210526
r1877,0.981673684210526
r1879,0.981673684210526
r1880,0.981673684210526
r1881,0.981673684210526
r1882,0.981673684210526
r1883,0.981673684210526
r1884,0.981673684210526
r1885,0.981673684210526
r1886,0.981673684210526
r1887,0.981673684210526
r1888,0.981673684210526
r1889,0.981673684210526
r1890,0.981673684210526
r1891,0.981673684210526
