Var1,ASP14_i10_plus_high
EBP2r,2.3385
ECGISOr,NaN
ECOAH12m,2.451
ECOAH1m,2.451
ECOAH1x,1.993
ECOAH9m,2.451
EGMESTr,NaN
EHGLAT,2.0955
EHGLAT2m,1.927
EHGLATm,1.927
EICOSTETCPT1,1.076
EICOSTETCPT2,NaN
EICOSTETCRNt,NaN
EICOSTETt,NaN
ELAIDCPT1,1.076
ELAIDCPT2,NaN
ELAIDCRNt,NaN
ELAIDt,NaN
ENGASE,NaN
ENGASE2,NaN
ENGASE2ly,NaN
ENGASE3ly,NaN
ENGASEly,NaN
ENMAN1g,NaN
ENMAN2g,NaN
ENMAN3g,NaN
ENMAN4g,NaN
ENMAN5g,NaN
ENMAN6g,NaN
ENO,3.73
EPCTX,NaN
ESTRADIOLGLCt,NaN
ESTRADIOLGLCt2,0.7055
ESTRADIOLGLCtr,NaN
ESTRADIOLt,NaN
ESTRADIOLtr,NaN
ESTRIOLGLCte,0.7425
ESTRIOLGLCtr,NaN
ESTRIOLtr,NaN
ESTRONEGLCt,NaN
ESTRONEGLCtr,NaN
ESTRONESt,0.3695
ESTRONESt2,NaN
ESTRONEtr,NaN
ESTSULT,0.102
ETF,2.1955
ETFQO,1.647
ETHAK,0.398
ETHP,NaN
ETOHMO,NaN
ETOHt,NaN
ETOHtx,NaN
EX_10fthf_e,NaN
EX_10fthf5glu_e,NaN
EX_10fthf6glu_e,NaN
EX_10fthf7glu_e,NaN
EX_11_cis_retfa_e,NaN
EX_13_cis_retnglc_e,NaN
EX_1glyc_hs_e,NaN
EX_1mncam_e,NaN
EX_2425dhvitd2_e,NaN
EX_2425dhvitd3_e,NaN
EX_24nph_e,NaN
EX_25hvitd2_e,NaN
EX_25hvitd3_e,NaN
EX_2hb_e,NaN
EX_2mcit_e,NaN
EX_34dhoxpeg_e,NaN
EX_34dhphe_e,NaN
EX_35cgmp_e,NaN
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_3mlda_e,NaN
EX_4abut_e,NaN
EX_4hdebrisoquine_e,NaN
EX_4hphac_e,NaN
EX_4mptnl_e,NaN
EX_4mtolbutamide_e,NaN
EX_4nph_e,NaN
EX_4nphsf_e,NaN
EX_4pyrdx_e,NaN
EX_5adtststerone_e,NaN
EX_5adtststeroneglc_e,NaN
EX_5adtststerones_e,NaN
EX_5dhf_e,NaN
EX_5fthf_e,NaN
EX_5homeprazole_e,NaN
EX_5htrp_e,NaN
EX_5mthf_e,NaN
EX_5thf_e,NaN
EX_6dhf_e,NaN
EX_6htststerone_e,NaN
EX_6thf_e,NaN
EX_7dhf_e,NaN
EX_7thf_e,NaN
EX_9_cis_retfa_e,NaN
EX_abt_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acald_e,NaN
EX_acetone_e,NaN
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,NaN
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,NaN
EX_acgam_e,NaN
EX_ach_e,NaN
EX_acn13acngalgbside_hs_e,NaN
EX_acn23acngalgbside_hs_e,NaN
EX_acnacngal14acglcgalgluside_hs_e,NaN
EX_acnacngalgbside_hs_e,NaN
EX_acngalacglcgal14acglcgalgluside_hs_e,NaN
EX_ade_e,NaN
EX_adn_e,NaN
EX_adp,NaN
EX_adprbp_e,NaN
EX_adprib_e,NaN
EX_adrn_e,NaN
EX_adrnl_e,NaN
EX_aflatoxin_e,NaN
EX_ahandrostanglc_e,NaN
EX_ak2lgchol_hs_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_D_e,NaN
EX_ala_L_e,NaN
EX_aldstrn_e,NaN
EX_amp_e,NaN
EX_andrstrn_e,NaN
EX_andrstrnglc_e,NaN
EX_antipyrene_e,NaN
EX_apnnox_e,NaN
EX_appnn_e,NaN
EX_aprgstrn_e,NaN
EX_aqcobal_e,NaN
EX_arab_L_e,NaN
EX_arach_e,NaN
EX_arachd_e,NaN
EX_arg_L_e,NaN
EX_ascb_L_e,NaN
EX_asn_L_e,NaN
EX_asp_D_e,NaN
EX_asp_L_e,NaN
EX_atp_e,NaN
EX_avite1_e,NaN
EX_avite2_e,NaN
EX_bhb_e,NaN
EX_bildglcur_e,NaN
EX_bilglcur_e,NaN
EX_bilirub_e,NaN
EX_biocyt_e,NaN
EX_btn_e,NaN
EX_but_e,NaN
EX_bvite_e,NaN
EX_bz_e,NaN
EX_ca2_e,NaN
EX_camp_e,NaN
EX_caro_e,NaN
EX_carveol_e,NaN
EX_cca_d3_e,NaN
EX_cgly_e,NaN
EX_chol_e,NaN
EX_cholate_e,NaN
EX_chsterol_e,NaN
EX_chtn_e,NaN
EX_cit_e,NaN
EX_cl_e,NaN
EX_CLPND_e,NaN
EX_cmp_e,NaN
EX_co_e,NaN
EX_co2_e,NaN
EX_coumarin_e,NaN
EX_creat_e,NaN
EX_crmp_hs_e,NaN
EX_crn_e,NaN
EX_crtsl_e,NaN
EX_crtstrn_e,NaN
EX_crvnc_e,NaN
EX_csn_e,NaN
EX_cspg_a_e,NaN
EX_cspg_b_e,NaN
EX_cspg_c_e,NaN
EX_cspg_d_e,NaN
EX_cspg_e_e,NaN
EX_cyan_e,NaN
EX_cys_L_e,NaN
EX_cytd_e,NaN
EX_dad_2_e,NaN
EX_dag_hs_e,NaN
EX_dcsptn1_e,NaN
EX_dcyt_e,NaN
EX_debrisoquine_e,NaN
EX_dgchol_e,NaN
EX_dgsn_e,NaN
EX_dhdascb_e,NaN
EX_dheas_e,NaN
EX_dhf_e,NaN
EX_digalsgalside_hs_e,NaN
EX_din_e,NaN
EX_dlnlcg_e,NaN
EX_dmantipyrine_e,NaN
EX_dmhptcrn_e,NaN
EX_dopa_e,NaN
EX_dopasf_e,NaN
EX_drib_e,NaN
EX_duri_e,NaN
EX_eaflatoxin_e,NaN
EX_ebastine_e,NaN
EX_ebastineoh_e,NaN
EX_eicostet_e,NaN
EX_elaid_e,NaN
EX_estradiol_e,NaN
EX_estradiolglc_e,NaN
EX_estriolglc_e,NaN
EX_estroneglc_e,NaN
EX_estrones_e,NaN
EX_etoh_e,NaN
EX_fe2_e,NaN
EX_fe3_e,NaN
EX_fol_e,NaN
EX_for_e,NaN
EX_fru_e,NaN
EX_fuc13galacglcgal14acglcgalgluside_hs_e,NaN
EX_fuc14galacglcgalgluside_hs_e,NaN
EX_fucacgalfucgalacglcgalgluside_hs_e,NaN
EX_fucacngal14acglcgalgluside_hs_e,NaN
EX_fucacngalacglcgalgluside_hs_e,NaN
EX_fucfuc12gal14acglcgalgluside_hs_e,NaN
EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,NaN
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,NaN
EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,NaN
EX_fucfucgalacglcgalgluside_hs_e,NaN
EX_fucgal14acglcgalgluside_hs_e,NaN
EX_fucgalfucgalacglcgalgluside_hs_e,NaN
EX_fucgalgbside_hs_e,NaN
EX_fuc_L_e,NaN
EX_gal_e,NaN
EX_galacglcgalgbside_hs_e,NaN
EX_galfuc12gal14acglcgalgluside_hs_e,NaN
EX_galfucgalacglcgal14acglcgalgluside_hs_e,NaN
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,NaN
EX_galgalgalthcrm_hs_e,NaN
EX_gam_e,NaN
EX_gbside_hs_e,NaN
EX_gchola_e,NaN
EX_gd1b2_hs_e,NaN
EX_gd1c_hs_e,NaN
EX_gdp_e,NaN
EX_glc_e,NaN
EX_gln_L_e,NaN
EX_gluala_e,NaN
EX_glu_L_e,NaN
EX_gly_e,NaN
EX_glyb_e,NaN
EX_glyc_e,NaN
EX_glyc_S_e,NaN
EX_glygn2_e,NaN
EX_glygn4_e,NaN
EX_glygn5_e,NaN
EX_gmp_e,NaN
EX_gp1c_hs_e,NaN
EX_gp1calpha_hs_e,NaN
EX_gq1b_hs_e,NaN
EX_gq1balpha_hs_e,NaN
EX_gsn_e,NaN
EX_gt1a_hs_e,NaN
EX_gthox_e,NaN
EX_gthrd_e,NaN
EX_gtp_e,NaN
EX_gua_e,NaN
EX_h_e,NaN
EX_h2o_e,NaN
EX_h2o2_e,NaN
EX_ha_e,NaN
EX_ha_pre1_e,NaN
EX_hco3_e,NaN
EX_hcoumarin_e,NaN
EX_hdca_e,NaN
EX_hdcea_e,NaN
EX_hestratriol_e,NaN
EX_hexc_e,NaN
EX_his_L_e,NaN
EX_hista_e,NaN
EX_hom_L_e,NaN
EX_hpdca_e,NaN
EX_hspg_e,NaN
EX_htaxol_e,NaN
EX_hxan_e,NaN
EX_i_e,NaN
EX_idp_e,NaN
EX_ile_L_e,NaN
EX_imp_e,NaN
EX_inost_e,NaN
EX_ins_e,NaN
EX_k_e,NaN
EX_ksi_e,NaN
EX_ksi_deg1_e,NaN
EX_ksii_core2_e,NaN
EX_ksii_core4_e,NaN
EX_lac_D_e,NaN
EX_lac_L_e,NaN
EX_lcts_e,NaN
EX_Lcystin_e,NaN
EX_leuktrA4_e,NaN
EX_leuktrB4_e,NaN
EX_leuktrC4_e,NaN
EX_leuktrD4_e,NaN
EX_leuktrE4_e,NaN
EX_leuktrF4_e,NaN
EX_leu_L_e,NaN
EX_lgnc_e,NaN
EX_limnen_e,NaN
EX_lipoate_e,NaN
EX_lneldc_e,NaN
EX_lnlc_e,NaN
EX_lnlnca_e,NaN
EX_lnlncg_e,NaN
EX_lpchol_hs_e,NaN
EX_lys_L_e,NaN
EX_mag_hs_e,NaN
EX_malt_e,NaN
EX_malttr_e,NaN
EX_man_e,NaN
EX_meoh_e,NaN
EX_mepi_e,NaN
EX_mercplaccys_e,NaN
EX_met_L_e,NaN
EX_mthgxl_e,NaN
EX_n2m2nmasn_e,NaN
EX_na1_e,NaN
EX_nac_e,NaN
EX_nad_e,NaN
EX_nadp_e,NaN
EX_ncam_e,NaN
EX_nh4_e,NaN
EX_nifedipine_e,NaN
EX_no_e,NaN
EX_npthl_e,NaN
EX_nrpphr_e,NaN
EX_nrpphrsf_e,NaN
EX_nrvnc_e,NaN
EX_o2_e,NaN
EX_o2s_e,NaN
EX_oagd3_hs_e,NaN
EX_oagt3_hs_e,NaN
EX_ocdca_e,NaN
EX_ocdcea_e,NaN
EX_octa_e,NaN
EX_omeprazole_e,NaN
EX_onpthl_e,NaN
EX_orn_e,NaN
EX_oxa_e,NaN
EX_paf_hs_e,NaN
EX_pchol_hs_e,NaN
EX_pe_hs_e,NaN
EX_peplys_e,NaN
EX_perillyl_e,NaN
EX_pglyc_hs_e,NaN
EX_pheacgln_e,NaN
EX_phe_L_e,NaN
EX_pheme_e,NaN
EX_phyQ_e,NaN
EX_phyt_e,NaN
EX_pi_e,NaN
EX_pnto_R_e,NaN
EX_ppa_e,NaN
EX_prgstrn_e,NaN
EX_pro_D_e,NaN
EX_pro_L_e,NaN
EX_prostgd2_e,NaN
EX_prostge1_e,NaN
EX_prostge2_e,NaN
EX_prostgf2_e,NaN
EX_ps_hs_e,NaN
EX_ptdca_e,NaN
EX_pydam_e,NaN
EX_pydx_e,NaN
EX_pydxn_e,NaN
EX_pyr_e,NaN
EX_rbt_e,NaN
EX_retfa_e,NaN
EX_retinol_e,NaN
EX_retinol_9_cis_e,NaN
EX_retinol_cis_11_e,NaN
EX_retn_e,NaN
EX_retnglc_e,NaN
EX_rib_D_e,NaN
EX_ribflv_e,NaN
EX_Rtotal_e,NaN
EX_Rtotal2_e,NaN
EX_Rtotal3_e,NaN
EX_s2l2fn2m2masn_e,NaN
EX_s2l2n2m2masn_e,NaN
EX_sarcs_e,NaN
EX_sel_e,NaN
EX_ser_D_e,NaN
EX_ser_L_e,NaN
EX_sl_L_e,NaN
EX_so4_e,NaN
EX_spc_hs_e,NaN
EX_sph1p_e,NaN
EX_sphs1p_e,NaN
EX_srtn_e,NaN
EX_strch1_e,NaN
EX_strch2_e,NaN
EX_strdnc_e,NaN
EX_succ_e,NaN
EX_sucr_e,NaN
EX_tag_hs_e,NaN
EX_tagat_D_e,NaN
EX_taur_e,NaN
EX_taxol_e,NaN
EX_tchola_e,NaN
EX_tcynt_e,NaN
EX_tdchola_e,NaN
EX_tethex3_e,NaN
EX_tetpent3_e,NaN
EX_tetpent6_e,NaN
EX_tettet6_e,NaN
EX_thf_e,NaN
EX_thm_e,NaN
EX_thmmp_e,NaN
EX_thmtp_e,NaN
EX_thr_L_e,NaN
EX_thym_e,NaN
EX_thymd_e,NaN
EX_thyox_L_e,NaN
EX_tmndnc_e,NaN
EX_tolbutamide_e,NaN
EX_tre_e,NaN
EX_triodthy_e,NaN
EX_triodthysuf_e,NaN
EX_trp_L_e,NaN
EX_tststerone_e,NaN
EX_tststeroneglc_e,NaN
EX_tststerones_e,NaN
EX_tsul_e,NaN
EX_ttdca_e,NaN
EX_txa2_e,NaN
EX_tymsf_e,NaN
EX_Tyr_ggn_e,NaN
EX_tyr_L_e,NaN
EX_udp_e,NaN
EX_ump_e,NaN
EX_ura_e,NaN
EX_urate_e,NaN
EX_urea_e,NaN
EX_uri_e,NaN
EX_utp_e,NaN
EX_vacc_e,NaN
EX_val_L_e,NaN
EX_vitd2_e,NaN
EX_vitd3_e,NaN
EX_whddca_e,NaN
EX_whhdca_e,NaN
EX_whtststerone_e,NaN
EX_whttdca_e,NaN
EX_xolest_hs_e,NaN
EX_xolest2_hs_e,NaN
EX_xoltri24_e,NaN
EX_xoltri25_e,NaN
EX_xoltri27_e,NaN
EX_xyl_D_e,NaN
EX_xylt_e,NaN
EX_yvite_e,NaN
F1Atg,NaN
F1PGT,NaN
F6Tg,NaN
FA120ACPH,NaN
FA140ACPH,NaN
FA141ACPH,NaN
FA160ACPH,0.263
FA161ACPH,NaN
FA180ACPH,NaN
FA181ACPH,NaN
FA1821ACPH,NaN
FA1822ACPH,NaN
FA182ACPH,NaN
FACOAL140i,1.831
FACOAL150,1.831
FACOAL160i,1.831
FACOAL161,NaN
FACOAL170,1.831
FACOAL180i,1.831
FACOAL1812,NaN
FACOAL1813,NaN
FACOAL181i,1.831
FACOAL1821,1.831
FACOAL1822,NaN
FACOAL1831,1.831
FACOAL1832,NaN
FACOAL184,NaN
FACOAL191,NaN
FACOAL200,NaN
FACOAL203,NaN
FACOAL204,1.831
FACOAL2042,NaN
FACOAL205,NaN
FACOAL206,NaN
FACOAL224,NaN
FACOAL2251,NaN
FACOAL2252,NaN
FACOAL226,NaN
FACOAL240,NaN
FACOAL241,NaN
FACOAL244_1,NaN
FACOAL245_1,NaN
FACOAL245_2,NaN
FACOAL246_1,NaN
FACOAL260,NaN
FACOAL40im,NaN
FACOAL80i,1.831
FADDP,1.9175
FADH2tru,NaN
FADH2tx,NaN
FADtru,NaN
FADtx,NaN
FAEL183,1.8095
FAEL184,1.8095
FAEL204,1.8095
FAEL205,1.8095
FAH1,NaN
FAH2,NaN
FAH3,NaN
FALDH,2.4905
FALDtly,NaN
FALDtm,NaN
FAOXC11,1.997
FAOXC140,1.997
FAOXC150m,1.997
FAOXC160,1.997
FAOXC16080m,1.997
FAOXC16080x,1.959
FAOXC161802m,1.997
FAOXC16180m,1.997
FAOXC170m,1.997
FAOXC180,1.997
FAOXC180x,1.959
FAOXC1811601m,1.997
FAOXC1811602m,1.997
FAOXC1811603m,1.997
FAOXC182806m,1.997
FAOXC18280m,1.997
FAOXC183803m,1.997
FAOXC183806m,1.997
FAOXC183806x,1.959
FAOXC18480m,1.997
FAOXC18480x,1.959
FAOXC200180m,1.997
FAOXC200180x,1.959
FAOXC2031836m,1.997
FAOXC204,1.997
FAOXC204184m,1.997
FAOXC2051843m,1.997
FAOXC2051843x,1.959
FAOXC2242046m,1.997
FAOXC2242046x,1.959
FAOXC2251836m,1.997
FAOXC2251836x,1.959
FAOXC2252053m,1.997
FAOXC2252053x,1.959
FAOXC226,1.997
FAOXC226205m,1.997
FAOXC226205x,1.959
FAOXC240200x,1.959
FAOXC241181x,1.959
FAOXC2442246x,1.959
FAOXC2452253x,1.959
FAOXC2452256x,1.959
FAOXC246226x,1.959
FAOXC260240x,1.959
FAOXC80,1.997
FAS100COA,0.263
FAS120COA,0.263
FAS140COA,0.263
FAS160COA,0.263
FAS180COA,0.263
FAS80COA_L,0.263
FATP1t,NaN
FATP2t,NaN
FATP3t,NaN
FATP4t,0.889
FATP5t,0.889
FATP6t,0.889
FATP7t,0.889
FATP8t,0.889
FATP9t,0.889
FBA,3.222
FBA2,3.222
FBA4,3.222
FBA5,NaN
FBP,NaN
FBP26,1.705
FCLTm,1.568
FCOAH,NaN
FDH,NaN
FE2t,NaN
FE2tm,NaN
FE3R2e,1.4295
FK,NaN
FKYNH,1.674
FMNAT,1.9135
FOLR2,1.953
FOLt2,NaN
FORMCOAtx,NaN
FORt2m,NaN
FORtr,NaN
FORtrn,NaN
FPGS,NaN
FPGS2,NaN
FPGS2m,NaN
FPGS3,NaN
FPGS3m,NaN
FPGS4,NaN
FPGS4m,NaN
FPGS5,NaN
FPGS5m,NaN
FPGS6,NaN
FPGS6m,NaN
FPGS7,NaN
FPGS7m,NaN
FPGS8,NaN
FPGS8m,NaN
FPGS9,NaN
FPGS9m,NaN
FPGSm,NaN
FRDPtc,NaN
FRDPtr,NaN
FRTT,1.63
FRUt1r,NaN
FRUt4,NaN
FT,NaN
FTCD,NaN
FTHFCL,NaN
FTHFDH,NaN
FTHFL,2.352
FTHFLm,2.352
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUC14GALACGLCGALGLUSIDEte,NaN
FUC14GALACGLCGALGLUSIDEtg,NaN
FUCACGALFUCGALACGLCGALGLUSIDEte,NaN
FUCACGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCACNGAL14ACGLCGALGLUSIDEte,NaN
FUCACNGAL14ACGLCGALGLUSIDEtg,NaN
FUCACNGALACGLCGALGLUSIDEte,NaN
FUCACNGALACGLCGALGLUSIDEtg,NaN
FUCASE2e,NaN
FUCASE2ly,NaN
FUCASEe,NaN
FUCASEly,NaN
FUCFUC12GAL14ACGLCGALGLUSIDEte,NaN
FUCFUC12GAL14ACGLCGALGLUSIDEtg,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCGALACGLCGALGLUSIDEte,NaN
FUCFUCGALACGLCGALGLUSIDEtg,NaN
FUCGAL14ACGLCGALGLUSIDEte,NaN
FUCGAL14ACGLCGALGLUSIDEtg,NaN
FUCGALFUCGALACGLCGALGLUSIDEte,NaN
FUCGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCGALGBSIDEte,NaN
FUCGALGBSIDEtg,NaN
FUCtly,NaN
FUM,1.61
FUMAC,NaN
FUMm,1.61
FUMSO3tm,NaN
FUMSO4tm,NaN
FUMtm,NaN
FUMTSULtm,NaN
FUT11g,NaN
FUT12g,NaN
FUT14g,NaN
FUT15g,NaN
FUT16g,NaN
FUT17g,NaN
FUT18g,NaN
FUT31g,NaN
FUT32g,NaN
FUT33g,NaN
FUT34g,NaN
FUT35g,NaN
FUT910g,NaN
FUT911g,NaN
FUT91g,NaN
FUT92g,NaN
FUT93g,NaN
FUT94g,NaN
FUT95g,NaN
FUT96g,NaN
FUT97g,NaN
FUT98g,NaN
FUT99g,NaN
G12MT1_L,NaN
G12MT1_U,NaN
G12MT2_L,NaN
G12MT2_U,NaN
G13MT_L,NaN
G13MT_U,NaN
G14T10g,2.0305
G14T11g,2.0305
G14T12g,2.0305
G14T13g,2.0305
G14T14g,2.0305
G14T15g,2.0305
G14T16g,2.0305
G14T17g,2.0305
G14T18g,2.0305
G14T19g,2.0305
G14T20g,2.0305
G14T21g,2.0305
G14T2g,2.0305
G14T3g,2.0305
G14T4g,2.0305
G14T5g,2.0305
G14T6g,2.0305
G14T7g,2.0305
G14T8g,2.0305
G14T9g,2.0305
G14Tg,2.0305
G16MT_L,NaN
G16MT_U,NaN
G1M6MASNB1terg,NaN
G1M7MASNBterg,NaN
G1M7MASNCterg,NaN
G1M8MASNterg,NaN
G1PTT,NaN
G2M8MASNterg,NaN
G3M8MASNterg,NaN
G3PD1,NaN
G3PD2m,NaN
G5SADrm,NaN
G5SADs,NaN
G5SDym,1.67
G6PDA,1.874
G6PDH1rer,NaN
G6PDH2r,0.998
G6PDH2rer,0.998
G6PPer,1.5865
G6Pter,1.145
GABAVESSEC,NaN
GACMTRc,0.7925
GACPAILter,NaN
GAL3ST11,NaN
GAL3ST12,NaN
GALACGLCGALGBSIDEte,NaN
GALACGLCGALGBSIDEtg,NaN
GALASE10ly,1.904
GALASE11ly,1.904
GALASE12ly,1.904
GALASE13ly,1.904
GALASE14ly,1.904
GALASE15ly,1.904
GALASE16ly,1.904
GALASE17ly,1.904
GALASE18ly,1.904
GALASE19ly,1.904
GALASE1ly,1.904
GALASE20ly,1.904
GALASE3ly,1.904
GALASE4ly,1.904
GALASE5ly,1.904
GALASE6ly,1.904
GALASE7ly,1.904
GALASE8ly,1.904
GALASE9ly,1.904
GALC,0.0705
GALFUC12GAL14ACGLCGALGLUSIDEte,NaN
GALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALGALTHCRMte,NaN
GALGALGALTHCRMtg,NaN
GALGLUSIDEtg,NaN
GALGLUSIDEtl,NaN
GALGT1,NaN
GALGT2,NaN
GALGT3,NaN
GALGT4,NaN
GALK,0.4985
GALNACT1g,0.9275
GALNACT2g,1.8625
GALNACT3g,1.8625
GALNACT4g,1.8625
GALNACT5g,1.8625
GALNTg,1.8185
GALOR,2.1735
GALSIDEtg,NaN
GALSIDEtl,NaN
GALT,1.0505
GALt1r,1.348
GALt2_2,NaN
GALT2g,NaN
GALt4,NaN
GALTg,NaN
GALtly,NaN
GALU,1.891
GAMt1r,0.2275
GAMYe,NaN
GAO1,1.2505
GAO1g,1.2505
GAO2,1.2505
GAO2g,1.2505
GAPD,3.751
GARFT,2.3815
GASNASE2ly,1.5445
GASNASE3ly,1.5445
GASNASEly,1.5445
GBA,1.51
GBAl,1.51
GBGT1,NaN
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDD,1.9025
GCALDDm,1.67
GCC2am,0.2295
GCC2bim,0.2295
GCC2cm,0.2295
GCCam,0.2295
GCCbim,0.2295
GCCcm,0.2295
GCHOLAt,NaN
GCHOLAt2,NaN
GCHOLAt3,NaN
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,NaN
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,NaN
GDPtg,NaN
GF6PTA,2.1895
GFUCS,1.667
GGH_10FTHF5GLUe,2.104
GGH_10FTHF5GLUl,2.104
GGH_10FTHF6GLUe,2.104
GGH_10FTHF6GLUl,2.104
GGH_10FTHF7GLUe,2.104
GGH_10FTHF7GLUl,2.104
GGH_5DHFe,2.104
GGH_5DHFl,2.104
GGH_5THFe,2.104
GGH_5THFl,2.104
GGH_6DHFe,2.104
GGH_6DHFl,2.104
GGH_6THFe,2.104
GGH_6THFl,2.104
GGH_7DHFe,2.104
GGH_7DHFl,2.104
GGH_7THFe,2.104
GGH_7THFl,2.104
GGLUCT,2.179
GGNG,0.971
GGT_L,NaN
GGT_U,NaN
GGT5r,NaN
GGT6,NaN
GHMT2r,1.0215
GHMT2rm,2.483
GHMT3,1.0215
GHMT3m,2.483
GK1,1.477
GK1m,1.477
GLACO,1.9025
GLACOm,1.0925
GLACter,NaN
GLAl,1.7835
GLB1,1.904
GLBRAN,0.674
GLCAASE1ly,1.497
GLCAASE4ly,1.497
GLCAASE5ly,1.497
GLCAASE6ly,1.497
GLCAASE7ly,1.497
GLCAASE8ly,1.497
GLCAASE9ly,1.497
GLCAE1g,NaN
GLCAE2g,1.8345
GLCAT2g,1.8625
GLCAT3g,1.8625
GLCAT4g,1.8625
GLCAT5g,1.8625
GLCAT6g,0.783
GLCAT7g,0.783
GLCAT8g,0.783
GLCAT9g,0.783
GLCATg,0.901
GLCMter,NaN
GLCNACASE1ly,NaN
GLCNACASE2ly,NaN
GLCNACASE3ly,NaN
GLCNACASE4ly,NaN
GLCNACASE5ly,NaN
GLCNACDASg,1.6915
GLCNACPT_L,NaN
GLCNACPT_U,NaN
GLCNACT_L,NaN
GLCNACT_U,NaN
GLCNACT1g,1.729
GLCNACT2g,0.783
GLCNACT3g,0.783
GLCNACT4g,0.783
GLCNACT5g,0.783
GLCt1r,1.348
GLCt2_2,NaN
GLCt4,1.814
GLCter,NaN
GLCtg,0.2275
GLCtly,NaN
GLCURter,NaN
GLCURtly,0.6905
GLDBRAN,1.2785
GLGNS1,0.971
GLNALANaEx,2.165
GLNASNNaEx,2.165
GLNCYSNaEx,2.165
GLNLASEer,NaN
GLNS,2.081
GLNSERNaEx,2.165
GLNt4,3.1405
GLNTHRNaEx,2.165
GLNtm,NaN
GLNtN1,NaN
GLPASE1,1.2855
GLPASE2,1.2855
GLRASE,NaN
GLU5Km,1.67
GLUCYS,0.5935
GLUDC,NaN
GLUDxm,1.866
GLUDym,1.866
GluForTx,NaN
GLUNm,1.9885
GLUPRT,1.8695
GLUt2m,1.044
GLUt6,NaN
GLUt7l,NaN
GLUTCOADHm,1.021
GLUtr,NaN
GLUVESSEC,NaN
GLXO1,3.313
GLXO2p,NaN
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,NaN
GLYATm,1.0835
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,1.7905
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCt,NaN
GLYCtm,NaN
GLYCTO1p,NaN
GLYK,0.57
GLYKm,0.57
GLYOp,NaN
GLYOX,0.5805
GLYOXm,0.5805
GLYt2r,NaN
GLYt2rL,NaN
GLYt4,3.1405
GLYt7_211_r,0.439
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GMAND,NaN
GMPR,2.045
GMPS2,2.2875
GMPtg,NaN
GMPtn,NaN
GND,2.4615
GNDer,2.4615
GNMT,NaN
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,1.503
GPAMm_hs,1.503
GPDDA1,NaN
GPIAT,0.331
GPIDA2er,1.819
GPIDAer,1.819
GPIMTer_L,0.5545
GPIMTer_U,0.5545
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTT,1.63
GRTTx,1.0125
GSNKm,NaN
GSNt,0.8535
GSNt4,NaN
GSNtl,NaN
GSNtm,0.8535
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,1.391
GTHOm,1.391
GTHP,2.979
GTHPe,1.439
GTHPm,2.7765
GTHRDt,NaN
GTHRDtr,NaN
GTHS,1.52
GTMLTe,NaN
GTPCI,NaN
GTPCIn,NaN
GTPtn,NaN
GUACYC,NaN
GUAD,NaN
GUAPRT,2.065
