Var1,ASP14_i10_plus_low
RE0691C,NaN
RE0827E,NaN
RE0828E,NaN
RE1233C,NaN
RE1897C,NaN
RE1898C,NaN
RE2349C,NaN
RE2954C,3.03658333333333
RE3367E,NaN
EX_citr_L_e,NaN
EX_C02470_e,NaN
EX_CE1935_e,NaN
EX_CE1940_e,NaN
EX_CE1943_e,NaN
EX_CE1936_e,NaN
EX_CE1939_e,NaN
CITt4_4,0.0155520833333333
GLYt7_311_r,NaN
HCO3_NAt,1.79478125
PIt8,2.60586458333333
PIt9,NaN
PROt4_2_r,0.00653125
CYOOm3,0.00786458333333333
biomass,NaN
ALAATB0tc,NaN
ALAyLATthc,0.8515625
ARGATB0tc,NaN
ASNATB0tc,NaN
ASNPHELAT2tc,1.95089583333333
BALABETAtc,0.805239583333333
CHOLESTTDe,NaN
CYSATB0tc,NaN
CYSPHELAT2tc,1.95089583333333
CYSSNAT5tc,0.018375
GLCSGLT1le,NaN
GLNATB0tc,NaN
GLNyLATthc,0.8515625
GLYSNAT5tc,0.018375
HISCAT1,1.33767708333333
HISSNAT5tc,0.018375
HISyLATtc,0.8515625
HISyLATthc,0.8515625
ILEATB0tc,NaN
ILELAT1tc,0.75975
ILEPHELAT2tc,1.95089583333333
LEUATB0tc,NaN
LEUPHELAT2tc,1.95089583333333
LEUyLAThtc,0.8515625
LYSATB0tc,NaN
METATB0tc,NaN
METyLATthc,0.8515625
MTHFTe,NaN
OAADC,NaN
ORNALArBATtc,0.0117708333333333
ORNLEUrBATtc,0.0117708333333333
PHEATB0tc,NaN
PHEyLATthc,0.8515625
PROIMINOtc,0.00889583333333333
SERATB0tc,NaN
THRATB0tc,NaN
THRPHELAT2tc,1.95089583333333
TRPATB0tc,NaN
TYRATB0tc,NaN
TYRPHELAT2tc,1.95089583333333
VALATB0tc,NaN
VALLAT1tc,0.75975
VALPHELAT2tc,1.95089583333333
3AIB_Dtm,NaN
3HCO3_NAt,0.03
ADNK3,NaN
ADNK4,NaN
AHCYStd,NaN
AMETtd,NaN
ASPPROASCT1,0.795958333333333
ASPte,NaN
CHSTEROLtrc,NaN
DHAPtc,NaN
FADH2ETC,2.12577083333333
G6PDH2c,0.944885416666667
GLU5SAtmc,NaN
GLUPROASCT1,0.795958333333333
GLY3Pt,NaN
GLYC3PFADm,NaN
GLYC3Ptmc,NaN
GNDc,2.35391666666667
LACLt,NaN
MTHFR3,0.327770833333333
NADtx,NaN
P5CR,1.0155
PGLc,0.690666666666667
PPItm,NaN
PRO1x,NaN
PTCRTD,NaN
RPEc,1.56982291666667
SPMTDe,NaN
SPRMTDe,0.0609270833333333
34HPPte,NaN
3MOBte,NaN
3MOPte,NaN
4MOPte,NaN
5MTAte,NaN
AHCYSte,NaN
EX_34hpp,NaN
EX_3mob_e,NaN
EX_3mop_e,NaN
EX_4mop_e,NaN
EX_5mta_e,NaN
EX_ahcys_e,NaN
EX_mal_L_e,NaN
MAL_Lte,NaN
OROTGLUt,NaN
LMPD_atp_c_1_10,NaN
LMPD_gtp_c_1_9,NaN
LMPD_pail_hs_c_1_10,NaN
LMPD_ctp_c_1_5,NaN
LMPD_pchol_hs_c_1_9,NaN
LMPD_pe_hs_c_1_9,NaN
LMPD_chsterol_c_1_21,NaN
LMPD_pglyc_hs_c_1_11,NaN
LMPD_clpn_hs_c_1_12,NaN
LMPD_dgtp_n_1_11,NaN
LMPD_dctp_n_1_7,NaN
LMPD_datp_n_1_12,NaN
LMPD_dttp_n_1_11,NaN
LMPD_ps_hs_c_1_8,NaN
LMPD_sphmyln_hs_c_1_12,NaN
