Var1,ASP14_i10_plus_high
EX_fucacgalfucgalacglcgalgluside_hs_e,NaN
EX_fucacngal14acglcgalgluside_hs_e,NaN
EX_fucacngalacglcgalgluside_hs_e,NaN
EX_fucfuc12gal14acglcgalgluside_hs_e,NaN
EX_fucfuc132galacglcgal14acglcgalgluside_hs_e,NaN
EX_fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs_e,NaN
EX_fucfucfucgalacglcgal14acglcgalgluside_hs_e,NaN
EX_fucfucgalacglcgalgluside_hs_e,NaN
EX_fucgal14acglcgalgluside_hs_e,NaN
EX_fucgalfucgalacglcgalgluside_hs_e,NaN
EX_fucgalgbside_hs_e,NaN
EX_fuc_L_e,NaN
EX_galacglcgalgbside_hs_e,NaN
EX_galfuc12gal14acglcgalgluside_hs_e,NaN
EX_galfucgalacglcgal14acglcgalgluside_hs_e,NaN
EX_galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs_e,NaN
EX_galgalgalthcrm_hs_e,NaN
EX_gbside_hs_e,NaN
EX_gchola_e,NaN
EX_gd1b2_hs_e,NaN
EX_gd1c_hs_e,NaN
EX_gdp_e,NaN
EX_gluala_e,NaN
EX_glyc_S_e,NaN
EX_glygn2_e,NaN
EX_glygn4_e,NaN
EX_glygn5_e,NaN
EX_gmp_e,NaN
EX_gp1c_hs_e,NaN
EX_gp1calpha_hs_e,NaN
EX_gq1b_hs_e,NaN
EX_gq1balpha_hs_e,NaN
EX_gsn_e,NaN
EX_gt1a_hs_e,NaN
EX_gthox_e,NaN
EX_gthrd_e,NaN
EX_gtp_e,NaN
EX_h2o2_e,NaN
EX_ha_e,NaN
EX_ha_pre1_e,NaN
EX_hco3_e,NaN
EX_hcoumarin_e,NaN
EX_hdca_e,NaN
EX_hdcea_e,NaN
EX_hestratriol_e,NaN
EX_hexc_e,NaN
EX_hista_e,NaN
EX_hom_L_e,NaN
EX_hpdca_e,NaN
EX_hspg_e,NaN
EX_htaxol_e,NaN
EX_i_e,NaN
EX_idp_e,NaN
EX_imp_e,NaN
EX_inost_e,NaN
EX_ksi_e,NaN
EX_ksi_deg1_e,NaN
EX_ksii_core2_e,NaN
EX_ksii_core4_e,NaN
EX_lac_D_e,NaN
EX_Lcystin_e,NaN
EX_leuktrA4_e,NaN
EX_leuktrB4_e,NaN
EX_leuktrC4_e,NaN
EX_leuktrD4_e,NaN
EX_leuktrE4_e,NaN
EX_leuktrF4_e,NaN
EX_lgnc_e,NaN
EX_limnen_e,NaN
EX_lipoate_e,NaN
EX_lneldc_e,NaN
EX_lnlc_e,NaN
EX_lnlnca_e,NaN
EX_lnlncg_e,NaN
EX_lpchol_hs_e,NaN
EX_mag_hs_e,NaN
EX_meoh_e,NaN
EX_mercplaccys_e,NaN
EX_mthgxl_e,NaN
EX_n2m2nmasn_e,NaN
EX_nad_e,NaN
EX_nadp_e,NaN
EX_ncam_e,NaN
EX_nifedipine_e,NaN
EX_no_e,NaN
EX_npthl_e,NaN
EX_nrpphr_e,NaN
EX_nrpphrsf_e,NaN
EX_nrvnc_e,NaN
EX_o2s_e,NaN
EX_oagd3_hs_e,NaN
EX_oagt3_hs_e,NaN
EX_ocdca_e,NaN
EX_ocdcea_e,NaN
EX_octa_e,NaN
EX_omeprazole_e,NaN
EX_onpthl_e,NaN
EX_oxa_e,NaN
EX_paf_hs_e,NaN
EX_pchol_hs_e,NaN
EX_pe_hs_e,NaN
EX_peplys_e,NaN
EX_perillyl_e,NaN
EX_pglyc_hs_e,NaN
EX_pheacgln_e,NaN
EX_phyQ_e,NaN
EX_phyt_e,NaN
EX_prgstrn_e,NaN
EX_prostgd2_e,NaN
EX_prostge1_e,NaN
EX_prostge2_e,NaN
EX_prostgf2_e,NaN
EX_ps_hs_e,NaN
EX_ptdca_e,NaN
EX_rbt_e,NaN
EX_retfa_e,NaN
EX_retinol_e,NaN
EX_retinol_9_cis_e,NaN
EX_retinol_cis_11_e,NaN
EX_retn_e,NaN
EX_retnglc_e,NaN
EX_Rtotal_e,NaN
EX_Rtotal2_e,NaN
EX_Rtotal3_e,NaN
EX_s2l2fn2m2masn_e,NaN
EX_s2l2n2m2masn_e,NaN
EX_sarcs_e,NaN
EX_sl_L_e,NaN
EX_spc_hs_e,NaN
EX_sph1p_e,NaN
EX_sphs1p_e,NaN
EX_srtn_e,NaN
EX_strch1_e,NaN
EX_strch2_e,NaN
EX_strdnc_e,NaN
EX_tag_hs_e,NaN
EX_tagat_D_e,NaN
EX_taxol_e,NaN
EX_tchola_e,NaN
EX_tcynt_e,NaN
EX_tdchola_e,NaN
EX_tethex3_e,NaN
EX_tetpent3_e,NaN
EX_tetpent6_e,NaN
EX_tettet6_e,NaN
EX_thf_e,NaN
EX_thmmp_e,NaN
EX_thmtp_e,NaN
EX_thym_e,NaN
EX_thyox_L_e,NaN
EX_tmndnc_e,NaN
EX_tolbutamide_e,NaN
EX_triodthy_e,NaN
EX_triodthysuf_e,NaN
EX_tststerone_e,NaN
EX_tststeroneglc_e,NaN
EX_tststerones_e,NaN
EX_tsul_e,NaN
EX_ttdca_e,NaN
EX_txa2_e,NaN
EX_tymsf_e,NaN
EX_Tyr_ggn_e,NaN
EX_udp_e,NaN
EX_ump_e,NaN
EX_urate_e,NaN
EX_utp_e,NaN
EX_vacc_e,NaN
EX_vitd3_e,NaN
EX_whddca_e,NaN
EX_whhdca_e,NaN
EX_whtststerone_e,NaN
EX_whttdca_e,NaN
EX_xolest_hs_e,NaN
EX_xolest2_hs_e,NaN
EX_xoltri24_e,NaN
EX_xoltri25_e,NaN
EX_xoltri27_e,NaN
EX_xylt_e,NaN
EX_yvite_e,NaN
F1Atg,NaN
F1PGT,NaN
FACOAL140i,1.831
FACOAL150,1.831
FACOAL160i,1.831
FACOAL170,1.831
FACOAL180i,1.831
FACOAL1812,NaN
FACOAL1813,NaN
FACOAL181i,1.831
FACOAL1821,1.831
FACOAL1822,NaN
FACOAL1831,1.831
FACOAL1832,NaN
FACOAL184,NaN
FACOAL191,NaN
FACOAL200,NaN
FACOAL203,NaN
FACOAL204,1.831
FACOAL2042,NaN
FACOAL205,NaN
FACOAL206,NaN
FACOAL224,NaN
FACOAL2251,NaN
FACOAL2252,NaN
FACOAL226,NaN
FACOAL240,NaN
FACOAL241,NaN
FACOAL244_1,NaN
FACOAL245_1,NaN
FACOAL245_2,NaN
FACOAL246_1,NaN
FACOAL260,NaN
FACOAL40im,NaN
FACOAL80i,1.831
FADDP,1.9175
FADH2tru,NaN
FADH2tx,NaN
FADtru,NaN
FADtx,NaN
FAEL183,1.8095
FAEL184,1.8095
FAEL204,1.8095
FAEL205,1.8095
FAH1,NaN
FAH2,NaN
FAH3,NaN
FALDH,2.4905
FALDtly,NaN
FALDtm,NaN
FAOXC11,1.997
FAOXC140,1.997
FAOXC150m,1.997
FAOXC160,1.997
FAOXC16080m,1.997
FAOXC16080x,1.959
FAOXC161802m,1.997
FAOXC16180m,1.997
FAOXC170m,1.997
FAOXC180,1.997
FAOXC180x,1.959
FAOXC1811601m,1.997
FAOXC1811602m,1.997
FAOXC1811603m,1.997
FAOXC182806m,1.997
FAOXC18280m,1.997
FAOXC183803m,1.997
FAOXC183806m,1.997
FAOXC183806x,1.959
FAOXC18480m,1.997
FAOXC18480x,1.959
FAOXC200180m,1.997
FAOXC200180x,1.959
FAOXC2031836m,1.997
FAOXC204,1.997
FAOXC204184m,1.997
FAOXC2051843m,1.997
FAOXC2051843x,1.959
FAOXC2242046m,1.997
FAOXC2242046x,1.959
FAOXC2251836m,1.997
FAOXC2251836x,1.959
FAOXC2252053m,1.997
FAOXC2252053x,1.959
FAOXC226,1.997
FAOXC226205m,1.997
FAOXC226205x,1.959
FAOXC240200x,1.959
FAOXC241181x,1.959
FAOXC2442246x,1.959
FAOXC2452253x,1.959
FAOXC2452256x,1.959
FAOXC246226x,1.959
FAOXC260240x,1.959
FAOXC80,1.997
FAS100COA,0.263
FAS120COA,0.263
FAS140COA,0.263
FAS160COA,0.263
FAS180COA,0.263
FAS80COA_L,0.263
FATP1t,NaN
FATP2t,NaN
FATP3t,NaN
FATP4t,0.889
FATP5t,0.889
FATP6t,0.889
FATP7t,0.889
FATP8t,0.889
FATP9t,0.889
FBA4,3.222
FBA5,NaN
FBP26,1.705
FCLTm,1.568
FCOAH,NaN
FDH,NaN
FE2t,NaN
FE2tm,NaN
FE3R2e,1.4295
FK,NaN
FKYNH,1.674
FOLR2,1.953
FOLt2,NaN
FORMCOAtx,NaN
FORt2m,NaN
FORtr,NaN
FPGS2,NaN
FPGS2m,NaN
FPGS3,NaN
FPGS3m,NaN
FPGS4,NaN
FPGS4m,NaN
FPGS5,NaN
FPGS5m,NaN
FPGS6,NaN
FPGS6m,NaN
FPGS7m,NaN
FPGS8,NaN
FPGS8m,NaN
FPGS9,NaN
FPGS9m,NaN
FPGSm,NaN
FRDPtc,NaN
FRDPtr,NaN
FRUt1r,NaN
FTHFDH,NaN
FTHFLm,2.352
FUC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUC14GALACGLCGALGLUSIDEte,NaN
FUC14GALACGLCGALGLUSIDEtg,NaN
FUCACGALFUCGALACGLCGALGLUSIDEte,NaN
FUCACGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCACNGAL14ACGLCGALGLUSIDEte,NaN
FUCACNGAL14ACGLCGALGLUSIDEtg,NaN
FUCACNGALACGLCGALGLUSIDEte,NaN
FUCACNGALACGLCGALGLUSIDEtg,NaN
FUCASE2e,NaN
FUCASE2ly,NaN
FUCASEe,NaN
FUCASEly,NaN
FUCFUC12GAL14ACGLCGALGLUSIDEte,NaN
FUCFUC12GAL14ACGLCGALGLUSIDEtg,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
FUCFUCGALACGLCGALGLUSIDEte,NaN
FUCFUCGALACGLCGALGLUSIDEtg,NaN
FUCGAL14ACGLCGALGLUSIDEte,NaN
FUCGAL14ACGLCGALGLUSIDEtg,NaN
FUCGALFUCGALACGLCGALGLUSIDEte,NaN
FUCGALFUCGALACGLCGALGLUSIDEtg,NaN
FUCGALGBSIDEte,NaN
FUCGALGBSIDEtg,NaN
FUCtly,NaN
FUMAC,NaN
FUMm,1.61
FUMSO3tm,NaN
FUMSO4tm,NaN
FUMtm,NaN
FUMTSULtm,NaN
FUT11g,NaN
FUT12g,NaN
FUT14g,NaN
FUT15g,NaN
FUT16g,NaN
FUT17g,NaN
FUT18g,NaN
FUT32g,NaN
FUT33g,NaN
FUT34g,NaN
FUT35g,NaN
FUT910g,NaN
FUT911g,NaN
FUT91g,NaN
FUT92g,NaN
FUT93g,NaN
FUT94g,NaN
FUT95g,NaN
FUT96g,NaN
FUT97g,NaN
FUT98g,NaN
FUT99g,NaN
G14T18g,2.0305
G14T19g,2.0305
G14T20g,2.0305
G14T21g,2.0305
G14T2g,2.0305
G14T3g,2.0305
G14T4g,2.0305
G14T5g,2.0305
G3PD2m,NaN
G5SADrm,NaN
G5SDym,1.67
G6PDH1rer,NaN
G6PDH2rer,0.998
G6PPer,1.5865
G6Pter,1.145
GABAVESSEC,NaN
GACMTRc,0.7925
GACPAILter,NaN
GAL3ST11,NaN
GAL3ST12,NaN
GALACGLCGALGBSIDEte,NaN
GALACGLCGALGBSIDEtg,NaN
GALASE10ly,1.904
GALASE11ly,1.904
GALASE12ly,1.904
GALASE13ly,1.904
GALASE14ly,1.904
GALASE15ly,1.904
GALASE16ly,1.904
GALASE17ly,1.904
GALASE18ly,1.904
GALASE19ly,1.904
GALASE1ly,1.904
GALASE20ly,1.904
GALASE3ly,1.904
GALASE4ly,1.904
GALASE5ly,1.904
GALASE6ly,1.904
GALASE7ly,1.904
GALASE8ly,1.904
GALASE9ly,1.904
GALC,0.0705
GALFUC12GAL14ACGLCGALGLUSIDEte,NaN
GALFUC12GAL14ACGLCGALGLUSIDEtg,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,NaN
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,NaN
GALGALGALTHCRMte,NaN
GALGALGALTHCRMtg,NaN
GALGLUSIDEtg,NaN
GALGLUSIDEtl,NaN
GALGT1,NaN
GALGT2,NaN
GALGT3,NaN
GALGT4,NaN
GALNACT1g,0.9275
GALNACT2g,1.8625
GALNACT3g,1.8625
GALNACT4g,1.8625
GALNACT5g,1.8625
GALNTg,1.8185
GALOR,2.1735
GALSIDEtg,NaN
GALSIDEtl,NaN
GALt1r,1.348
GALT2g,NaN
GALTg,NaN
GALtly,NaN
GAMt1r,0.2275
GAMYe,NaN
GAO1,1.2505
GAO1g,1.2505
GAO2,1.2505
GAO2g,1.2505
GARFT,2.3815
GASNASE2ly,1.5445
GASNASE3ly,1.5445
GASNASEly,1.5445
GBA,1.51
GBAl,1.51
GBGT1,NaN
GBSIDEte,NaN
GBSIDEtl,NaN
GCALDDm,1.67
GCC2am,0.2295
GCC2bim,0.2295
GCC2cm,0.2295
GCCam,0.2295
GCCbim,0.2295
GCCcm,0.2295
GCHOLAt,NaN
GCHOLAt2,NaN
GCHOLAte,NaN
GCHOLAtx,NaN
GCNTg,NaN
GD1B2te,NaN
GD1B2tg,NaN
GD1Cte,NaN
GD1Ctg,NaN
GDPFUCtg,NaN
GDPtg,NaN
GFUCS,1.667
GGH_10FTHF5GLUe,2.104
GGH_10FTHF5GLUl,2.104
GGH_10FTHF6GLUe,2.104
GGH_10FTHF6GLUl,2.104
GGH_10FTHF7GLUe,2.104
GGH_10FTHF7GLUl,2.104
GGH_5DHFe,2.104
GGH_5DHFl,2.104
GGH_5THFe,2.104
GGH_5THFl,2.104
GGH_6DHFe,2.104
GGH_6DHFl,2.104
GGH_6THFe,2.104
GGH_6THFl,2.104
GGH_7DHFe,2.104
GGH_7DHFl,2.104
GGH_7THFe,2.104
GGH_7THFl,2.104
GGLUCT,2.179
GGNG,0.971
GGT_L,NaN
GGT5r,NaN
GGT6,NaN
GHMT2rm,2.483
GHMT3,1.0215
GLACO,1.9025
GLACter,NaN
GLAl,1.7835
GLB1,1.904
GLBRAN,0.674
GLCAASE1ly,1.497
GLCAASE4ly,1.497
GLCAASE5ly,1.497
GLCAASE6ly,1.497
GLCAASE7ly,1.497
GLCAASE8ly,1.497
GLCAASE9ly,1.497
GLCAE1g,NaN
GLCAE2g,1.8345
GLCAT2g,1.8625
GLCAT3g,1.8625
GLCAT4g,1.8625
GLCAT5g,1.8625
GLCAT6g,0.783
GLCAT7g,0.783
GLCAT8g,0.783
GLCAT9g,0.783
GLCATg,0.901
GLCMter,NaN
GLCNACASE1ly,NaN
GLCNACASE2ly,NaN
GLCNACASE3ly,NaN
GLCNACASE4ly,NaN
GLCNACASE5ly,NaN
GLCNACDASg,1.6915
GLCNACT1g,1.729
GLCNACT2g,0.783
GLCNACT3g,0.783
GLCNACT4g,0.783
GLCNACT5g,0.783
GLCt1r,1.348
GLCt2_2,NaN
GLCter,NaN
GLCtg,0.2275
GLCtly,NaN
GLCURter,NaN
GLCURtly,0.6905
GLDBRAN,1.2785
GLGNS1,0.971
GLNALANaEx,2.165
GLNASNNaEx,2.165
GLNCYSNaEx,2.165
GLNLASEer,NaN
GLNSERNaEx,2.165
GLNTHRNaEx,2.165
GLNtm,NaN
GLNtN1,NaN
GLPASE1,1.2855
GLPASE2,1.2855
GLRASE,NaN
GLU5Km,1.67
GLUCYS,0.5935
GLUDC,NaN
GLUDxm,1.866
GLUDym,1.866
GluForTx,NaN
GLUNm,1.9885
GLUt2m,1.044
GLUt6,NaN
GLUt7l,NaN
GLUTCOADHm,1.021
GLUtr,NaN
GLUVESSEC,NaN
GLXO2p,NaN
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,NaN
GLYATm,1.0835
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYCK2,NaN
GLYCLTDy,1.7905
GLYCLTDym,NaN
GLYCLTtp,NaN
GLYC_St,NaN
GLYCtm,NaN
GLYCTO1p,NaN
GLYKm,0.57
GLYOp,NaN
GLYOXm,0.5805
GLYt4,3.1405
GLYt7_211_r,0.439
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GMPtg,NaN
GMPtn,NaN
GNDer,2.4615
GNMT,NaN
GP1CALPHAte,NaN
GP1CALPHAtg,NaN
GP1Cte,NaN
GP1Ctg,NaN
GPAM_hs,1.503
GPIAT,0.331
GPIDA2er,1.819
GPIDAer,1.819
GPIMTer_U,0.5545
GQ1BALPHAte,NaN
GQ1BALPHAtg,NaN
GQ1Bte,NaN
GQ1Btg,NaN
GRTTx,1.0125
GSNt,0.8535
GSNt4,NaN
GSNtl,NaN
GT1Ate,NaN
GT1Atg,NaN
GTHDH,NaN
GTHO,1.391
GTHOm,1.391
GTHP,2.979
GTHPe,1.439
GTHPm,2.7765
GTHRDt,NaN
GTHRDtr,NaN
GTHS,1.52
GTMLTe,NaN
GUACYC,NaN
GUAD,NaN
GULLACter,NaN
GULN3D,NaN
GULNDer,NaN
GULNter,NaN
GUR1PP,NaN
H2CO3Dm,NaN
H2ETer,0.2195
H2MTer_U,0.886
H2O2syn,NaN
H2O2t,NaN
H2O2tly,NaN
H2O2tm,NaN
H2O2tn,NaN
H2O2tp,NaN
H2Oter,NaN
H2Otg,NaN
H2Otly,NaN
H2Otm,NaN
H2Otn,NaN
H2Otp,NaN
H3ETer,0.2195
H3MTer_U,NaN
H4ET3er,1.316
H4ETer,0.2195
H5MTer_U,0.886
H6_ET2er,0.9225
H6ET3er,1.316
H6_ETer,0.2195
H6MTer_U,NaN
H7ET2er,0.9225
H7_ETer,0.2195
H7MTer_U,NaN
H7_TAer,1.4075
H8TAer,1.4075
HACD1m,2.451
HACD1x,1.959
HACD9m,2.2325
HAS1,NaN
HAS2,NaN
HAtly,NaN
HBZOPT10m,NaN
HCO3_CLt,0.0865
HCOUMARINte,NaN
HDCAter,NaN
HDCAtr,0.889
HDCEAtr,NaN
HDD2COAtx,NaN
HESTRATRIOLte,NaN
HESTRATRIOLtr,NaN
HEX10,1.4445
HEX4,1.4445
HEXCCOAtx,NaN
HEXCt,NaN
HGNTOR,NaN
HIBDm,1.1835
HISDC,NaN
HISt4,3.1405
HISTASE,NaN
HISTAtu,NaN
HISTAVESSEC,0.9245
HIStiDF,NaN
HIStN1,NaN
HKt,NaN
HKYNH,NaN
HMGCOASi,1.2015
HMGCOASim,NaN
HMGCOAtm,NaN
HMGCOAtx,NaN
HMGLm,0.5375
HMGLx,0.5375
HOMt4,1.551
HOXG,1.763
HPACtr,NaN
HPCLx,NaN
HPDCACRNCPT1,1.076
HPDCACRNCPT2,NaN
HPDCACRNt,NaN
HPDCAt,NaN
HPYRDC,NaN
HPYRDCm,NaN
HPYRR2x,3.313
HPYRRy,1.7905
HPYRtp,NaN
HRETNtn,NaN
HS1ly,NaN
HS2ly,NaN
HS3ly,NaN
HS4ly,NaN
HSAT1ly,NaN
HSAT2ly,NaN
HSAT3ly,NaN
HSAT4ly,NaN
HSD11B1r,NaN
HSD11B2r,NaN
HSD17B1,NaN
HSD17B2r,NaN
HSD17B42x,1.959
HSD17B4x,1.959
HSD17B7r,1.028
HSD17B8r,NaN
HSD17B9r,1.028
HSD3A1r,NaN
HSD3A2r,NaN
HSD3B11,NaN
HSD3B11r,NaN
HSD3B12r,NaN
HSD3B13,NaN
HSD3B13r,NaN
HSD3B2r,NaN
HSD3B3r,NaN
HSD3B7P,NaN
HSPASEly,NaN
HSPGt,NaN
HSPGtly,NaN
HTAXOLte,NaN
Htg,NaN
Htr,NaN
Htx,NaN
HXANtx,NaN
HYPOE,NaN
HYPTROX,NaN
ICDHxm,1.6005
ICDHy,2.292
ICDHyp,2.292
ICDHyrm,0.9945
IDHPOXOX2b,NaN
IDHPOXOX3,NaN
IDHPOXOX4,NaN
IDHPOXOXb,NaN
IDOAASE1ly,NaN
IDOAASE2ly,NaN
IDOAASE3ly,NaN
IDOAASE4ly,NaN
IDOURtly,0.6905
IDPtn,NaN
ILEt4,NaN
ILEt5m,NaN
ILETAm,1.5485
ILEtec,NaN
INOSTO,NaN
INSt,0.8535
INSt4,NaN
INSTt2r,NaN
INSTt4,1.814
IPDDIx,1.683
IPDPtx,NaN
It,NaN
ITCOAL1m,0.79
ITCOALm,1.8765
ITPtn,NaN
KAS8,0.263
KCC2t,NaN
KCCt,NaN
KDNH,NaN
KHK,0.552
KHK2,0.552
KHK3,0.552
KSII_CORE2t,NaN
KSII_CORE2tly,NaN
KSII_CORE4t,NaN
KSII_CORE4tly,NaN
KSItly,NaN
Kt3g,NaN
KYN,NaN
KYN3OX,NaN
KYNAKGAT,0.12
KYNATESYN,NaN
LACZe,1.904
LALDO,2.4905
LAPCOAl,0.7115
LCADi_D,1.9025
LCADim,1.67
LCAT1e,NaN
LCTStg,NaN
LCYSTAT,2.0955
LCYSTCBOXL,0.157
LDH_Lm,3.313
LEUKTRA4t,NaN
LEUKTRA4tr,NaN
LEUKTRB4t,NaN
LEUKTRB4tr,NaN
LEUKTRC4t,NaN
LEUKTRD4t,NaN
LEUKTRD4tr,NaN
LEUKTRE4t,NaN
LEUKTRF4t,NaN
LEUt4,2.396
LEUt5m,NaN
LEUTAm,1.5485
LEUtec,NaN
LFORKYNHYD,NaN
LGNCCOAtx,NaN
LGNCt,NaN
LIMNENte,NaN
LINKDEG1ly,NaN
LINKDEG2ly,NaN
LINKDEG3ly,NaN
LINKDEG4ly,NaN
LIPOti,2.02
L_LACDcm,0.2005
L_LACtcm,NaN
L_LACtm,2.457
LNELDCCPT1,1.076
LNELDCCPT2,NaN
LNELDCCRNt,NaN
LNELDCt,NaN
LNLCCPT1,1.076
LNLCCPT2,NaN
LNLCCRNt,NaN
LNLCt,0.889
LNLNCACPT1,1.076
LNLNCACPT2,NaN
LNLNCACRNt,NaN
LNLNCAt,0.889
LNLNCGCPT1,1.076
LNLNCGCPT2,NaN
LNLNCGCRNt,NaN
LNLNCGt,0.889
LNS14DM,NaN
LNSTLSr,0.808
LPASE,0.3085
LPCHOLt,NaN
LPCOXp,NaN
LPS,0.5535
LPS2,0.5535
LPS2e,NaN
LPS3,NaN
LPS3e,NaN
LPS4e,NaN
LRAT,NaN
LRAT1,NaN
LRAT2,NaN
LSTO1r,NaN
LSTO2r,NaN
LTA4H,1.918
LTC4CP,NaN
LTC4Sr,2.0115
LTD4DP,NaN
LTDCL,NaN
LYSOXp,NaN
LYSt4,NaN
LYStiDF,1.551
LYStip,NaN
LYStm,NaN
LYStn,NaN
M4BTAer,1.4075
M4CET3er,1.316
MACACI,NaN
MACOXO,NaN
MAGt,NaN
MALSO3tm,NaN
MALSO4tm,NaN
MALTe,NaN
MALTly,NaN
MALtm,NaN
MALTSULtm,NaN
MALTt1r,1.348
MANt1r,1.348
MANtly,NaN
MAOLNOR,NaN
MAOX,NaN
MCCCrm,0.974
MCD,NaN
MCDm,NaN
MCDp,NaN
MCITS,NaN
MCLACCYSR,NaN
MCLOR,3.313
MCPST,0.3865
MDHm,2.6915
MDRPD,NaN
ME1m,1.0375
ME2,1.8035
ME2m,1.0375
MECOALm,1.8765
MECOAS1m,0.79
MELATN23DOX,NaN
MELATNOX,0.9015
MEOHt2,NaN
MEOHtly,NaN
MEPIVESSte,NaN
MERCPLACCYSt,NaN
MESCOALm,NaN
METAT,2.285
METLEUex,1.2315
METS,1.9885
METt4,3.1405
METtec,NaN
MEVK1x,NaN
MGACONm,NaN
MGCHrm,NaN
MGSA,NaN
MGSA2,NaN
MHISOR,NaN
MI1345PP,0.4805
MI134P4P,NaN
MI134PP,NaN
MI13PP,NaN
MI145PK,NaN
MI145PP,0.4805
MI14P4P,NaN
MI14PP,NaN
MI14Ptn,NaN
MI1P_Dtn,NaN
MI1PS,1.512
MI34PP,0.757
MINOHPtn,NaN
MLTG1,0.309
MLTG1e,NaN
MLTG1ly,NaN
MMCDm,NaN
MMEm,0.879
MMMm,1.7175
MMSAD1m,0.2725
MMSAD3m,0.2725
MMTSADm,NaN
MOGAT,NaN
MTAP,1.385
MTHFCm,2.8205
MTHFD2m,2.8205
MTHFDm,2.8205
MTHGXLt,NaN
N2M2NMASNtly,NaN
N3Tg,NaN
N4Tg,NaN
NABTNO,1.9025
NACASPAH,NaN
NACASPtm,NaN
NACHEX10ly,1.0535
NACHEX11ly,1.0065
NACHEX12ly,1.0535
NACHEX13ly,1.0535
NACHEX14ly,1.0535
NACHEX15ly,1.0535
NACHEX16ly,1.0535
NACHEX17ly,1.0535
NACHEX18ly,1.0065
NACHEX19ly,1.0535
NACHEX1ly,1.0535
NACHEX20ly,1.0535
NACHEX21ly,1.0535
NACHEX22ly,1.0535
NACHEX23ly,1.0535
NACHEX24ly,1.0535
NACHEX25ly,1.0535
NACHEX26ly,1.0535
NACHEX27ly,1.0535
NACHEX2ly,1.0535
NACHEX3ly,1.0065
NACHEX4ly,1.0065
NACHEX5ly,1.0065
NACHEX6ly,1.0535
NACHEX7ly,1.0535
NACHEX8ly,1.0535
NACHEX9ly,1.0535
NACHEXA10ly,1.0065
NACHEXA11ly,1.0065
NACHEXA12ly,1.0065
NACHEXA13ly,1.0065
NACHEXA14ly,1.0065
NACHEXA15ly,1.0065
NACHEXA16ly,1.0065
NACHEXA17ly,1.0065
NACHEXA18ly,1.0065
NACHEXA19ly,1.0065
NACHEXA1ly,1.0065
NACHEXA20ly,1.0065
NACHEXA21ly,1.0065
NACHEXA22ly,1.0065
NACHEXA2ly,1.0065
NACHEXA3ly,1.0065
NACHEXA4ly,1.0065
NACHEXA5ly,1.0065
NACHEXA6ly,1.0065
NACHEXA7ly,1.0065
NACHEXA8ly,1.0065
NACHEXA9ly,1.0065
NACUP,NaN
NADHtpu,NaN
NADHtru,NaN
NADNe,NaN
NADPHtru,NaN
NADPHtxu,NaN
NADPN,NaN
NADPNe,NaN
NADPtru,NaN
NADPtxu,NaN
NADtn,NaN
NADtru,NaN
NAGA2ly,1.106
NAGAlby,NaN
NAGAly,1.106
NAGLCAly,NaN
NAHCO3_HCLt,NaN
NAIt,NaN
NaKt,2.385
NAt,1.814
NAt3_1g,NaN
NAt5,NaN
NAtx,NaN
NBAHH_ir,0.9895
NCAMUP,NaN
NCCt,NaN
NCKt,0.2445
NCNt,NaN
NDP10ex,0.8755
NDP3ex,0.8755
NDP6,1.607
NDP7er,1.5825
NDP7ex,0.8755
NDP7g,1.5825
NDP8,1.9285
NDP8ex,0.8755
NDPK10,1.884
NDPK10n,1.884
NDPK1m,1.7915
NDPK1n,1.884
NDPK2n,1.884
NDPK3m,1.7915
NDPK3n,1.884
NDPK4m,1.7915
NDPK4n,1.884
NDPK5m,1.7915
NDPK5n,1.884
NDPK6m,1.7915
NDPK6n,1.884
NDPK7m,1.7915
NDPK7n,1.884
NDPK8m,1.7915
NDPK8n,1.884
NDPK9n,1.884
NH4t3r,NaN
NH4tn,NaN
NH4tp,NaN
NICRNS,NaN
NICRNTtn,NaN
NIFEDIPINEte,NaN
NKCC2t,1.777
NKCCt,1.777
NMNATm,NaN
NMNATn,0.602
NMNATr,NaN
NMNS,2.1245
