Var1,ASP14_i10_plus_high
SBPP1er,0.687239583333333
SBPP3er,0.687239583333333
SBTD_D2,2.3375
SBTR,2.09221875
SCP21x,1.97744791666667
SCP22x,1.97744791666667
SCP2x,1.97744791666667
SCPx,1.97744791666667
Ser_Thrtg,NaN
SERALANaEx,2.06103125
SERASNNaEx,2.06103125
SERCYSNaEx,2.06103125
SERDGLNexR,0.0356145833333333
SERDGLYexR,0.0356145833333333
SERGLNexR,0.0356145833333333
SERGLNNaEx,2.06103125
SERGLYexR,0.0356145833333333
SERHL,NaN
SERLYSNaex,0.01834375
SERPT,0.00672916666666667
SERt4,3.14876041666667
SERTHRNaEx,2.06103125
SERtN1,0.154583333333333
SERtp,NaN
SFGTH,2.28510416666667
SGALSIDEtg,NaN
SGALSIDEtl,NaN
SGPL12r,2.37170833333333
SIAASE2ly,0.702979166666667
SIAASE3ly,0.702979166666667
SIAASE4ly,0.702979166666667
SIAASEly,0.702979166666667
SIAT4Bg,0.485614583333333
SIAT9g,0.675375
sink_citr_c,NaN
sink_pre_prot_r,NaN
SLCBK1,0.0477291666666667
SLDt,NaN
SLDx,2.67833333333333
SMPD3g,1.01720833333333
SMPD3l,1.25422916666667
SMPD4,0.136385416666667
SMS,0.406854166666667
SO4CLtex2,0.12171875
SO4HCOtex,2.20884375
SO4OXAtex2,0.12171875
SO4t4_2,0.0522291666666667
SO4tl,NaN
SOAT12,1.4235625
SPC_HSt,NaN
SPH1Pte,NaN
SPH1Ptr,NaN
SPHGNtr,NaN
SPHINGStl,NaN
SPHINGStr,NaN
SPHK21c,0.0477291666666667
SPHMDAc,NaN
SPHMYLNtg,NaN
SPHMYLNtl,NaN
SPHS1Pte,NaN
SPHS1Ptr,NaN
SPMDOX,NaN
SPODMe,NaN
SPODMm,1.20711458333333
SPODMn,2.68522916666667
SPODMx,2.68522916666667
SPR,0.209447916666667
SPRMS,2.01790625
SPTix,NaN
SQLEr,1.11951041666667
SQLSr,2.08308333333333
SR5AR2r,0.60565625
SR5ARr,0.60565625
SRTNACT,NaN
SRTNt6_2_r,0.0219270833333333
SRTNtu,0.07171875
ST3GAL21g,0.485614583333333
ST3GAL22g,0.485614583333333
ST3GAL23g,0.485614583333333
ST3GAL31g,0.202052083333333
ST3GAL61g,0.155708333333333
ST3GAL62g,0.155708333333333
ST6GALNAC21,0.14209375
ST6GALNAC22,0.14209375
ST6GALNAC23,0.14209375
ST6GALNAC24,0.14209375
ST6GALNAC25,0.14209375
ST6GALNAC26,0.14209375
ST6GALNAC27,0.14209375
ST6GALNAC28,0.14209375
ST6GALNAC31,0.345104166666667
ST6GALNAC62,0.227604166666667
ST8SIA11,0.0410729166666667
ST8SIA12,0.0410729166666667
ST8SIA51g,0.231020833333333
ST8SIA52g,0.231020833333333
ST8SIA53g,0.231020833333333
ST8SIA54g,0.231020833333333
ST8SIA55g,0.231020833333333
ST8SIA56g,0.231020833333333
STCOAtx,NaN
STRDNCCPT1,0.993447916666667
STRDNCCPT2,0.280427083333333
STRDNCCRNt,NaN
STRDNCt,NaN
STS1,0.260760416666667
STS1r,0.260760416666667
STS2,0.260760416666667
STS2r,0.260760416666667
SUCCt2m,0.22784375
SUCCt4_2,NaN
SUCCtp,NaN
SUCD1m,0.73896875
SUCOAS1m,0.794666666666667
SUCOASm,1.6158125
SUCRe,NaN
SULFOX,0.116708333333333
T4HCINNMFM,NaN
TAGAT_Dt,NaN
TAGt,NaN
TAURt4_2_r,0.711322916666667
TAURtcx,0.711322916666667
TAXOLte,NaN
TCHOLAt,0.4218125
TCHOLAt2,0.0975520833333333
TCHOLAte,NaN
TCHOLAtx,NaN
TCYNTt,NaN
TCYNTtm,NaN
TDCHOLAte,NaN
TDCHOLAtx,NaN
TDP,NaN
TDPm,NaN
TETHEX3COAtx,NaN
TETHEX3t,NaN
TETPENT3COAtx,NaN
TETPENT3CPT1,0.993447916666667
TETPENT3CPT2,0.280427083333333
TETPENT3CRNt,NaN
TETPENT3t,NaN
TETPENT6COAtx,NaN
TETPENT6CPT1,0.993447916666667
TETPENT6CPT2,0.280427083333333
TETPENT6CRNt,NaN
TETPENT6t,NaN
TETTET6COAtx,NaN
TETTET6CPT1,0.993447916666667
TETTET6CPT2,0.280427083333333
TETTET6CRNt,NaN
TETTET6t,NaN
THBPT4ACAMDASE,1.31554166666667
THCHOLSTOICtm,NaN
THD1m,1.50420833333333
THFt2,0.465229166666667
THFtl,NaN
THFtm,NaN
THMDt4,0.0025
THMMPt4,0.465229166666667
THMMPtm,NaN
THMP,NaN
THMPPtm,NaN
THMt2m,NaN
THMTP,0.1640625
THMTPt,0.465229166666667
THP2Ctp,NaN
THRALANaEx,2.06103125
THRASNNaEx,2.06103125
THRCYSNaEx,2.06103125
THRGLNexR,0.0356145833333333
THRGLNNaEx,2.06103125
THRGLYexR,0.0356145833333333
THRSERNaEx,2.06103125
THRt4,3.14876041666667
THYMDt1,0.867270833333333
THYMDtl,0.266322916666667
THYMDtm,0.867270833333333
THYMt,0.394645833333333
THYOXt,0.4218125
THYOXt2,0.946614583333333
THYPX,NaN
TMABADH,1.76177083333333
TMDK1m,0.210197916666667
TMDPP,NaN
TMDPPK,NaN
TMLYSOX,0.72846875
TMNDNCCOAtx,NaN
TMNDNCCPT1,0.993447916666667
TMNDNCCPT2,0.280427083333333
TMNDNCCRNt,NaN
TMNDNCt,NaN
TOLBUTAMIDEte,NaN
TRDR,2.39130208333333
TRDR2,2.39130208333333
TRDR3,2.39130208333333
TREH,0.0790520833333333
TREHe,NaN
TRIODTHYSUFt,NaN
TRIODTHYSULT,0.271229166666667
TRIODTHYt,0.4218125
TRIODTHYt2,0.946614583333333
TRIOK,NaN
TRPHYDRO2,0.0351875
TRPO2,1.63045833333333
TRPt4,0.0085625
TRYPTAOX,0.26125
TS3,NaN
TSTSTERONEGLCte,0.757604166666667
TSTSTERONEGLCtr,NaN
TSTSTERONESte,NaN
TSTSTERONESULT,NaN
TSTSTERONEt,NaN
TSTSTERONEtr,NaN
TSULt4_3,0.0190729166666667
TTDCAtr,0.01884375
TTDCPT2,0.280427083333333
TTDCRNt,NaN
TXA2te,NaN
TXA2tr,NaN
TXASr,0.148864583333333
TYMSFt,NaN
TYMSULT,0.271229166666667
TYR3MO2,NaN
TYRASE,0.0250625
TYRCBOX,NaN
TYRDOPO,0.00226041666666667
TYRDOPO3,0.00226041666666667
TYROXDAc,0.26125
TYRt,0.103427083333333
TYRt4,0.0085625
TYRTAm,1.79711458333333
UAG2EMAi,1.38923958333333
UAGALDP,NaN
UDPACGALtl,NaN
UDPDOLPT_L,1.52322916666667
UDPG1P,NaN
UDPGALtg,0.551541666666667
UDPGD,1.85046875
UDPGLCAter,1.05690625
UDPGLCAtg,NaN
UDPGLCter,NaN
UDPGLDCg,1.26069791666667
UDPGNP,NaN
UDPGP,1.62963541666667
UDPtl,NaN
UDPXYLter,NaN
UDPXYLtg,1.45709375
UGALGTg,1.99978125
UGALNACtg,0.551541666666667
UGCG,0.64959375
UGLCNACtg,0.00498958333333333
UGT1A10r,NaN
UGT1A1r,NaN
UGT1A2r,NaN
UGT1A3r,0.0196041666666667
UGT1A4r,NaN
UGT1A5r,NaN
UGT1A5r2,NaN
UGT1A6r,NaN
UGT1A7r,NaN
UGT1A8r,NaN
UGT1A9r,NaN
UMPK2,1.73336458333333
UMPK2n,1.73336458333333
UMPK3,1.73336458333333
UMPK3n,1.73336458333333
UMPK4,1.73336458333333
UMPK4n,1.73336458333333
UMPK5,1.73336458333333
UMPK5n,1.73336458333333
UMPK6,1.73336458333333
UMPK6n,1.73336458333333
UMPK7,1.73336458333333
UMPK7n,1.73336458333333
UMPKn,1.73336458333333
UMPtr,NaN
UPPN,NaN
URAt,0.394645833333333
URATEt,NaN
URATEtx,NaN
UREAt5,0.00961458333333333
UREAtm,NaN
URIDK2m,1.82242708333333
URIK1,1.72852083333333
URIt,0.867270833333333
URIt4,0.01175
Uritl,0.266322916666667
Uritn,NaN
UROLACer,NaN
UTPtn,NaN
VACCt,NaN
VALt4,0.0085625
VALt5m,NaN
VALTAm,1.416375
VALtec,0.169947916666667
VD3,NaN
VITD3t,NaN
VLCS2p,0.814666666666667
VLCS2r,0.814666666666667
VLCSp,0.01884375
VLCSr,0.01884375
WHDDCAte,NaN
WHHDCAte,NaN
WHTSTSTERONEte,NaN
WHTTDCAte,NaN
XANDp,0.0237604166666667
XANtx,NaN
XAO2x,0.0237604166666667
XAOx,0.0237604166666667
XOL27OHtm,NaN
XOL7AH2tm,NaN
XOL7AONEtr,NaN
XOLDIOLONEt,NaN
XOLEST2te,NaN
XOLESTte,NaN
XOLTRI24tc,NaN
XOLTRI24te,NaN
XOLTRI25tc,NaN
XOLTRI25te,NaN
XOLTRI27tc,NaN
XOLTRI27te,NaN
XOLTRIOLtm,NaN
XSERtg,NaN
XYLK,0.287177083333333
XYLTD_Dr,NaN
XYLTer,1.54020833333333
XYLtly,NaN
XYLTt,NaN
XYLUR,1.08145833333333
YVITEt,NaN
EX_4abutn_e,NaN
EX_acmana_e,NaN
EX_ahdt_e,NaN
EX_ctp_e,NaN
EX_dgmp_e,NaN
EX_dgtp_e,NaN
EX_dha_e,NaN
EX_dhap_e,NaN
EX_dtmp_e,NaN
EX_dttp_e,NaN
EX_fad_e,NaN
EX_fald_e,NaN
EX_g1p_e,NaN
EX_HC00229_e,NaN
EX_HC00250_e,NaN
EX_HC01104_e,NaN
EX_HC01361_e,NaN
EX_HC01440_e,NaN
EX_HC01441_e,NaN
EX_HC01444_e,NaN
EX_HC01446_e,NaN
EX_HC01577_e,NaN
EX_HC01609_e,NaN
EX_HC01610_e,NaN
EX_HC01700_e,NaN
EX_HC02160_e,NaN
EX_HC02161_e,NaN
EX_itp_e,NaN
EX_orot_e,NaN
EX_prpp_e,NaN
EX_pydx5p_e,NaN
EX_udpg_e,NaN
r0002,NaN
r0009,2.29761458333333
r0013,0.946979166666667
r0016,0.0915520833333333
r0021,1.28347916666667
r0022,1.28347916666667
r0023,1.68525
r0024,0.118895833333333
r0027,0.2946875
r0028,0.87165625
r0033,1.22371875
r0034,NaN
r0047,1.40453125
r0051,1.803375
r0055,NaN
r0062,NaN
r0068,0.299802083333333
r0074,0.09509375
r0081,0.984291666666667
r0083,2.22783333333333
r0084,2.22783333333333
r0085,1.9901875
r0086,1.9901875
r0093,1.62963541666667
r0097,0.299802083333333
r0113,1.38923958333333
r0119,1.557625
r0122,0.00365625
r0129,0.0935
r0130,0.0935
r0139,0.87165625
r0142,0.116708333333333
r0145,0.118895833333333
r0149,0.87165625
r0153,0.00365625
r0156,NaN
r0157,NaN
r0160,NaN
r0165,0.00365625
r0166,1.557625
r0170,2.08308333333333
r0173,3.30658333333333
r0178,NaN
r0179,NaN
r0181,0.87165625
r0186,NaN
r0191,0.836916666666667
r0193,NaN
r0196,1.31871875
r0202,0.0165208333333333
r0205,0.0668958333333333
r0208,0.91075
r0210,1.40997916666667
r0221,0.299802083333333
r0224,1.75084375
r0226,1.75084375
r0236,NaN
r0239,1.60705208333333
r0242,0.334114583333333
r0245,2.09221875
r0246,2.09221875
r0249,0.468677083333333
r0276,1.94628125
r0280,0.00365625
r0281,NaN
r0283,0.0117083333333333
r0287,1.10090625
r0301,2.2423125
r0308,1.7405625
r0309,1.40215625
r0310,1.87095833333333
r0311,1.7435625
r0317,1.37886458333333
r0319,0.299802083333333
r0321,0.306479166666667
r0330,NaN
r0331,NaN
r0340,0.0511770833333333
r0354,1.03017708333333
r0355,1.03017708333333
r0357,1.03017708333333
r0358,1.03017708333333
r0360,1.03017708333333
r0361,1.03017708333333
r0363,1.03017708333333
r0364,1.03017708333333
r0365,NaN
r0377,0.77878125
r0380,1.76204166666667
r0381,NaN
r0383,2.08164583333333
r0385,0.0436041666666667
r0386,0.0436041666666667
r0388,0.8906875
r0389,0.8906875
r0390,NaN
r0391,0.3711875
r0393,1.78727083333333
r0394,0.0237604166666667
r0395,0.0237604166666667
r0399,NaN
r0402,0.209447916666667
r0403,0.0351875
r0407,0.198583333333333
r0408,0.836916666666667
r0409,0.836916666666667
r0410,1.557625
r0413,0.00365625
r0423,2.22783333333333
r0424,2.22783333333333
r0425,2.22783333333333
r0426,1.37886458333333
r0431,0.280427083333333
r0432,0.280427083333333
r0433,0.280427083333333
r0434,0.280427083333333
r0437,0.280427083333333
r0438,0.280427083333333
r0440,0.280427083333333
r0441,0.280427083333333
r0443,0.280427083333333
r0444,0.280427083333333
r0450,NaN
r0451,NaN
r0456,NaN
r0463,NaN
r0465,0.0117083333333333
r0466,NaN
r0470,0.539833333333333
r0472,0.539833333333333
r0474,0.539833333333333
r0475,0.539833333333333
r0480,NaN
r0483,0.350625
r0488,1.37796875
r0494,0.87165625
r0497,0.87165625
r0502,0.0237604166666667
r0504,0.0237604166666667
r0509,0.73896875
r0510,2.1513125
r0511,2.1513125
r0512,1.75084375
r0514,1.75084375
r0517,1.31871875
r0522,0.0511770833333333
r0523,0.0358333333333333
r0525,2.08835416666667
r0527,NaN
r0531,1.72852083333333
r0537,2.37170833333333
r0539,0.762989583333333
r0541,0.913041666666667
r0545,0.0757604166666667
r0546,0.0757604166666667
r0547,0.0757604166666667
r0548,0.0757604166666667
r0552,1.78727083333333
r0553,1.78727083333333
r0555,1.52460416666667
r0557,0.5125625
r0558,NaN
r0560,NaN
r0561,1.39863541666667
r0568,2.09342708333333
r0571,NaN
r0573,0.814666666666667
r0575,2.08308333333333
r0578,0.862520833333333
r0579,0.862520833333333
r0584,0.8679375
r0587,0.334114583333333
r0590,1.22371875
r0591,1.62963541666667
r0594,1.78727083333333
r0595,0.56140625
r0596,1.90836458333333
r0603,1.1743125
r0604,1.39863541666667
r0610,0.836916666666667
r0611,0.836916666666667
r0615,1.17735416666667
r0616,1.17735416666667
r0617,1.17735416666667
r0618,1.17735416666667
r0627,1.57194791666667
r0629,0.00916666666666667
r0630,0.00916666666666667
r0633,1.40215625
r0634,1.10090625
r0636,0.37903125
r0637,0.37903125
r0638,1.40215625
r0639,1.10090625
r0641,0.0935
r0642,1.78727083333333
r0643,1.78727083333333
r0645,NaN
r0647,NaN
r0648,0.0935
r0649,0.0935
r0650,0.814666666666667
r0651,0.814666666666667
r0652,1.40215625
r0653,1.10090625
r0655,1.87095833333333
r0656,1.39863541666667
r0660,0.329333333333333
r0661,0.329333333333333
r0666,2.35570833333333
r0669,0.329333333333333
r0670,0.0436041666666667
r0672,0.0788541666666667
r0673,0.209447916666667
r0686,0.09509375
r0688,1.78727083333333
r0698,1.10090625
r0706,0.580677083333333
r0707,0.334114583333333
r0714,0.329333333333333
r0715,0.329333333333333
r0716,0.329333333333333
r0717,0.329333333333333
r0718,0.329333333333333
r0719,0.329333333333333
r0720,0.329333333333333
r0721,0.329333333333333
r0722,0.329333333333333
r0723,0.329333333333333
r0724,1.10090625
r0726,0.329333333333333
r0727,0.329333333333333
r0728,0.329333333333333
r0729,0.329333333333333
r0730,0.329333333333333
r0731,0.329333333333333
r0732,1.10090625
r0733,0.329333333333333
r0734,0.329333333333333
r0735,1.40215625
r0737,1.76204166666667
r0739,2.47523958333333
r0741,0.0201979166666667
r0743,1.86941666666667
r0744,1.86941666666667
r0747,NaN
r0750,NaN
r0752,0.0757604166666667
r0753,0.0757604166666667
r0754,0.0757604166666667
r0755,0.0757604166666667
r0756,0.0757604166666667
r0757,0.0757604166666667
r0758,1.78727083333333
r0774,2.07734375
r0779,1.90836458333333
r0781,0.282447916666667
r0782,1.55741666666667
r0783,1.01514583333333
r0784,NaN
r0786,2.37170833333333
r0787,0.687239583333333
r0788,NaN
r0789,NaN
r0791,1.40215625
r0795,NaN
r0796,NaN
r0797,0.00916666666666667
r0801,1.82675
r0809,NaN
r0812,1.68217708333333
r0813,NaN
r0817,0.132427083333333
r0818,NaN
r0819,0.22784375
r0821,0.22784375
r0822,0.22784375
r0826,NaN
r0829,0.22784375
r0830,0.22784375
r0834,0.22784375
r0835,0.22784375
r0836,0.22784375
r0838,NaN
r0839,NaN
r0840,NaN
r0841,NaN
r0842,NaN
r0845,0.95715625
r0853,NaN
r0859,NaN
r0860,NaN
r0870,NaN
r0871,NaN
r0879,0.521875
r0881,NaN
r0885,0.22784375
r0886,NaN
r0892,NaN
r0899,NaN
r0907,NaN
r0908,NaN
r0909,NaN
r0911,NaN
r0913,1.11057291666667
r0915,1.11057291666667
r0917,1.11057291666667
r0921,NaN
r0924,0.0100520833333333
r0926,NaN
r0927,NaN
r0931,NaN
r0932,NaN
r0934,0.711322916666667
r0936,NaN
r0937,NaN
r0940,NaN
r0942,0.279020833333333
r0944,NaN
r0946,0.0280104166666667
r0950,NaN
r0954,2.45922916666667
r0960,0.0915520833333333
r0961,0.0915520833333333
r0962,NaN
r0968,NaN
r0970,NaN
r0973,NaN
r0974,NaN
r0975,NaN
r0983,0.814666666666667
r0984,0.814666666666667
r0986,NaN
r0987,NaN
r0989,NaN
r0990,NaN
r0993,0.0377395833333333
r0994,NaN
r0995,NaN
r0997,0.37903125
r0998,NaN
r0999,NaN
r1000,NaN
r1001,NaN
r1002,NaN
r1003,NaN
r1005,NaN
r1006,NaN
r1007,NaN
r1008,NaN
r1011,NaN
r1012,NaN
r1013,NaN
r1014,NaN
r1015,0.0975520833333333
r1017,NaN
r1018,NaN
r1019,NaN
r1020,NaN
r1024,NaN
r1025,NaN
r1026,NaN
r1028,NaN
r1029,NaN
r1030,NaN
r1043,NaN
r1044,NaN
r1045,0.01175
r1050,NaN
r1051,NaN
r1052,NaN
r1078,NaN
r1088,NaN
r1090,1.11057291666667
r1106,NaN
r1109,NaN
r1116,NaN
r1117,NaN
r1134,NaN
r1135,0.879885416666667
r1143,0.01709375
r1144,0.01709375
r1146,NaN
r1147,1.11057291666667
r1148,NaN
r1150,NaN
r1154,0.7479375
r1155,2.45922916666667
r1156,1.72852083333333
r1159,NaN
r1162,NaN
r1163,0.0975520833333333
r1164,1.4235625
r1165,1.4235625
r1166,1.4235625
r1167,1.4235625
r1168,1.4235625
r1169,1.4235625
r1170,1.4235625
r1171,1.4235625
r1172,1.6001875
r1174,1.6001875
r1175,1.6001875
r1177,1.6001875
r1179,1.6001875
r1181,1.6001875
r1182,1.6001875
r1183,1.6001875
r1251,1.7435625
r1252,1.7435625
r1253,1.7435625
r1254,1.7435625
r1255,1.7435625
r1257,1.7435625
r1259,1.7435625
r1260,1.7435625
r1262,1.7435625
r1291,NaN
r1292,NaN
r1298,NaN
r1299,NaN
r1301,NaN
r1302,NaN
r1303,NaN
r1304,NaN
r1318,NaN
r1364,NaN
r1365,NaN
r1367,NaN
r1368,NaN
r1374,NaN
r1375,NaN
r1377,NaN
r1378,2.47523958333333
r1380,1.01514583333333
r1382,0.377697916666667
r1383,2.01721875
r1384,NaN
r1391,NaN
r1392,NaN
r1400,NaN
r1401,NaN
r1411,1.76204166666667
r1418,0.0935208333333333
r1421,NaN
r1423,NaN
r1427,NaN
r1428,NaN
r1429,NaN
r1434,NaN
r1435,NaN
r1436,NaN
r1437,NaN
r1440,NaN
r1443,0.556989583333333
r1444,0.556989583333333
r1445,0.556989583333333
r1446,0.556989583333333
r1447,0.556989583333333
r1448,0.556989583333333
r1449,0.556989583333333
r1450,0.556989583333333
r1451,0.556989583333333
r1454,2.45922916666667
r1455,NaN
r1456,NaN
r1457,NaN
r1459,NaN
r1467,NaN
r1468,NaN
r1472,NaN
r1474,0.329333333333333
r1477,0.329333333333333
r1481,1.10090625
r1487,1.7435625
r1493,NaN
r1495,0.0975520833333333
r1497,0.0975520833333333
r1498,0.0975520833333333
r1499,0.0975520833333333
r1500,0.0975520833333333
r1501,0.0975520833333333
r1502,0.0975520833333333
r1503,0.0975520833333333
r1512,NaN
r1514,0.5724375
r1515,0.5724375
r1516,0.5724375
r1517,0.5724375
r1518,0.5724375
r1519,0.5724375
r1520,0.5724375
r1521,0.5724375
r1522,0.5724375
r1523,0.5724375
r1525,0.5724375
r1527,0.5724375
r1529,0.5724375
r1530,NaN
r1531,NaN
r1532,NaN
r1533,NaN
r1536,0.85725
r1538,NaN
r1540,0.711322916666667
r1544,1.13846875
r1546,1.13846875
r1547,1.13846875
r1548,1.13846875
r1549,1.13846875
r1551,1.13846875
r1552,1.13846875
r1553,1.13846875
r1554,1.13846875
r1556,1.13846875
r1557,1.13846875
r1559,1.13846875
r1560,1.13846875
r1561,1.13846875
r1562,1.13846875
r1563,1.13846875
r1564,1.13846875
r1565,1.13846875
r1566,1.13846875
r1567,1.13846875
r1568,1.13846875
r1569,1.13846875
r1570,1.13846875
r1571,1.13846875
r1573,1.13846875
r1574,1.13846875
r1575,1.13846875
r1576,1.13846875
r1578,1.13846875
r1579,1.13846875
r1580,1.13846875
r1581,1.13846875
r1583,1.13846875
r1584,1.13846875
r1585,1.13846875
r1586,1.13846875
r1587,1.13846875
r1588,1.13846875
r1589,1.13846875
r1590,1.13846875
r1591,1.13846875
r1592,1.13846875
r1593,1.13846875
r1594,1.13846875
r1595,1.13846875
r1596,1.13846875
r1597,1.13846875
r1598,1.13846875
r1599,1.13846875
r1600,1.13846875
r1602,1.13846875
r1603,1.13846875
r1604,1.13846875
r1605,1.13846875
r1606,1.13846875
r1607,1.13846875
r1608,1.13846875
r1609,1.13846875
r1610,1.13846875
r1611,1.13846875
r1612,1.13846875
r1613,1.13846875
r1614,1.13846875
r1615,1.13846875
r1616,1.13846875
r1617,1.13846875
r1618,1.13846875
r1619,1.13846875
r1620,1.13846875
r1621,1.13846875
r1622,1.13846875
r1623,1.13846875
r1624,1.13846875
r1625,1.13846875
r1626,1.13846875
r1627,1.13846875
r1628,1.13846875
r1629,1.13846875
r1630,1.13846875
r1631,1.13846875
r1632,1.13846875
r1633,1.13846875
r1634,1.13846875
r1635,1.13846875
r1636,1.13846875
r1637,1.13846875
r1638,1.13846875
r1639,1.13846875
r1640,1.13846875
r1641,1.13846875
r1642,1.13846875
r1643,1.13846875
r1644,1.13846875
r1645,1.13846875
r1646,1.13846875
r1647,1.13846875
r1648,1.13846875
r1649,1.13846875
r1650,1.13846875
r1651,1.13846875
r1652,1.13846875
r1653,1.13846875
r1654,1.13846875
r1655,1.13846875
r1656,1.13846875
r1657,1.13846875
r1658,1.13846875
r1659,1.13846875
r1660,1.13846875
r1661,1.13846875
r1662,1.13846875
r1664,0.849125
r1665,0.849125
r1666,0.849125
r1668,0.849125
r1669,0.849125
r1670,0.849125
r1671,0.849125
r1672,0.849125
r1673,0.849125
r1674,0.849125
r1675,0.849125
r1676,0.849125
r1677,0.849125
r1678,0.849125
r1679,0.849125
r1680,0.849125
r1681,0.849125
r1682,0.849125
r1683,0.849125
r1684,0.849125
r1685,0.849125
r1686,0.849125
r1687,0.849125
r1690,0.849125
r1691,0.849125
r1692,0.849125
r1693,0.849125
r1695,0.849125
r1696,0.849125
r1698,0.849125
r1700,0.849125
r1701,0.849125
r1702,0.849125
r1705,0.849125
r1706,0.849125
r1707,0.849125
r1708,0.849125
r1710,0.849125
r1711,0.849125
r1713,0.849125
r1715,0.849125
r1716,0.849125
r1717,0.849125
r1720,0.849125
r1721,0.849125
r1722,0.849125
r1723,0.849125
r1725,0.849125
r1726,0.849125
r1728,0.849125
r1730,0.849125
r1731,0.849125
r1732,0.849125
r1733,0.849125
r1734,0.849125
r1735,0.849125
r1736,0.849125
r1737,0.849125
r1738,0.849125
r1739,0.849125
r1740,0.849125
r1741,0.849125
r1742,0.849125
r1743,0.849125
r1744,0.849125
r1745,0.849125
r1746,0.849125
r1747,0.849125
r1748,0.849125
r1749,0.849125
r1750,0.849125
r1751,0.849125
r1752,0.849125
r1753,0.849125
r1754,0.849125
r1755,0.849125
r1756,0.849125
r1757,0.849125
r1758,0.849125
r1759,0.849125
r1760,0.849125
r1761,0.849125
r1762,0.849125
r1763,0.849125
r1764,0.849125
r1765,0.849125
r1766,0.849125
r1767,0.849125
r1768,0.849125
r1769,0.849125
r1770,0.849125
r1771,0.849125
r1772,0.849125
r1773,0.849125
r1774,0.849125
r1775,0.849125
r1776,0.849125
r1777,0.849125
r1778,0.849125
r1779,0.849125
r1780,0.849125
r1781,0.849125
r1782,0.849125
r1783,0.849125
r1784,0.849125
r1785,0.849125
r1786,0.849125
r1787,0.849125
r1788,0.849125
r1789,0.849125
r1790,0.849125
r1791,0.849125
r1792,0.849125
r1796,0.849125
r1797,0.849125
r1798,0.849125
r1799,0.849125
r1800,0.849125
r1801,0.849125
r1803,0.849125
r1805,0.849125
r1806,0.849125
r1807,0.849125
r1808,0.849125
r1809,0.849125
r1810,0.849125
r1811,0.849125
r1812,0.849125
r1813,0.849125
r1814,0.849125
r1815,0.849125
r1816,0.849125
r1817,0.849125
r1818,0.849125
r1819,0.849125
r1820,0.849125
r1821,0.849125
r1822,0.849125
r1823,0.849125
r1824,0.849125
r1825,0.849125
r1826,0.849125
r1827,0.849125
r1828,0.849125
r1829,0.849125
r1830,0.849125
r1831,0.849125
r1832,0.849125
r1833,0.849125
r1834,0.849125
r1835,0.849125
r1836,0.849125
r1837,0.849125
r1841,0.849125
r1842,0.849125
r1843,0.849125
r1844,0.849125
r1846,0.849125
r1847,0.849125
r1848,0.849125
r1850,0.849125
r1851,0.849125
r1852,0.849125
r1853,0.849125
r1854,0.849125
r1855,0.849125
r1856,0.849125
r1857,0.849125
r1858,0.849125
r1859,0.849125
r1860,0.849125
r1861,0.849125
r1862,0.849125
r1863,0.849125
r1864,0.849125
r1865,0.849125
r1866,0.849125
r1867,0.849125
r1871,0.849125
r1872,0.849125
r1873,0.849125
r1874,0.849125
r1876,0.849125
r1877,0.849125
r1879,0.849125
r1880,0.849125
r1881,0.849125
r1882,0.849125
r1883,0.849125
r1884,0.849125
r1885,0.849125
r1886,0.849125
r1887,0.849125
r1888,0.849125
r1889,0.849125
r1890,0.849125
r1891,0.849125
r1892,0.849125
r1893,0.849125
r1894,0.849125
r1895,0.849125
r1896,0.849125
r1897,0.849125
r1898,0.849125
r1899,0.849125
r1900,0.849125
r1901,0.849125
r1902,0.849125
r1903,0.849125
r1904,0.849125
r1905,0.849125
r1906,0.849125
r1907,0.849125
r1908,0.849125
r1909,0.849125
r1910,0.849125
r1911,0.849125
r1912,0.849125
r1913,0.849125
r1914,0.849125
r1915,0.849125
r1916,0.849125
r1917,0.849125
r1918,0.849125
r1919,0.849125
r1920,0.849125
r1921,0.849125
r1922,0.849125
r1923,0.849125
r1924,0.849125
r1925,0.849125
r1926,0.849125
r1928,0.849125
r1929,0.849125
r1930,0.849125
r1931,0.849125
r1932,0.849125
r1933,0.849125
r1934,0.849125
r1935,0.849125
r1936,0.849125
r1937,0.849125
r1938,0.849125
r1939,0.849125
r1940,0.849125
r1941,0.849125
r1942,0.849125
r1943,0.849125
r1944,0.849125
r1945,0.849125
r1946,0.849125
r1947,0.849125
r1948,0.849125
r1949,0.849125
r1950,0.849125
r1951,0.849125
r1952,0.849125
r1953,0.849125
r1954,0.849125
r1955,0.849125
r1956,0.849125
r1957,0.849125
r1958,0.849125
r1959,0.849125
r1960,0.849125
r1961,0.849125
r1962,0.849125
r1963,0.849125
r1964,0.849125
r1965,0.849125
r1966,0.849125
r1967,0.849125
r1968,0.849125
r1969,0.849125
r1970,0.849125
r1971,0.849125
r1972,0.849125
r1973,0.849125
r1974,0.849125
r1975,0.849125
r1976,0.849125
r1977,0.849125
r1978,0.849125
r1979,0.849125
r1980,0.849125
r1981,0.849125
r1982,0.849125
r1983,0.849125
r1984,0.849125
r1985,0.849125
r1986,0.849125
r1987,0.849125
r1988,0.849125
r1989,0.849125
r1990,0.849125
r1991,0.849125
r1992,0.0280104166666667
r1993,0.0280104166666667
r1994,0.0280104166666667
r1995,0.0280104166666667
r1996,0.0280104166666667
r1997,0.0280104166666667
r1998,0.0280104166666667
